BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,Defective
3,0,3,1,4,2,0.5,2,2.0,1,0.5,6,1,0,1,4,12.11,6.42,498.63,0.03,N
3,0,3,1,4,2,0.5,2,2.0,1,0.5,6,1,0,1,3,10.89,5.4,317.58,0.02,N
12,1,48,20,12,8,0.15,6,2.0,5,0.63,24,1,0,5,2,18.01,123.13,273078.67,0.74,N
3,0,6,0,4,2,0.29,2,2.0,1,0.5,6,1,0,1,3,12.44,9.0,1008.0,0.04,N
7,2,11,6,10,4,0.33,4,2.5,3,0.75,12,4,1,1,5,21.0,15.0,4723.94,0.1,N
13,2,34,8,18,7,0.2,6,3.0,1,0.14,28,7,1,1,5,27.18,61.56,103003.28,0.56,N
15,2,31,5,20,8,0.24,6,3.33,1,0.13,29,8,1,3,4,23.08,58.59,79247.79,0.45,N
5,2,14,0,8,3,0.18,4,2.0,2,0.67,13,1,0,3,3,26.92,10.94,3220.15,0.1,N
7,0,41,5,12,4,0.09,6,2.0,1,0.25,16,1,0,3,2,26.9,120.08,387847.94,1.08,N
5,1,14,0,8,3,0.18,4,2.0,1,0.33,9,1,0,3,3,17.05,11.25,2157.94,0.06,N
3,1,6,3,4,2,0.29,2,2.0,1,0.5,7,1,0,1,2,11.44,10.71,1313.83,0.04,N
3,0,4,0,4,2,0.4,2,2.0,1,0.5,6,1,0,1,2,6.18,5.0,154.4,0.01,N
23,0,39,2,40,12,0.27,18,2.22,1,0.08,48,6,0,6,7,31.07,35.11,38303.42,0.36,N
5,0,8,2,8,3,0.3,4,2.0,1,0.33,12,1,0,2,3,19.9,8.8,1541.2,0.06,N
5,0,8,2,8,3,0.3,4,2.0,1,0.33,12,1,0,2,3,19.9,8.8,1541.2,0.06,N
7,1,14,3,12,4,0.24,6,2.0,2,0.5,17,1,0,3,4,15.1,18.6,5225.56,0.09,N
3,0,4,0,4,2,0.4,2,2.0,1,0.5,6,1,0,1,2,10.24,9.1,848.2,0.03,N
3,0,8,0,4,2,0.22,2,2.0,1,0.5,6,1,0,1,3,18.88,36.9,25706.76,0.23,N
3,2,7,4,4,2,0.25,2,2.0,1,0.5,8,1,0,1,2,15.26,11.4,1982.66,0.06,N
7,0,7,2,12,4,0.5,6,2.0,1,0.25,16,1,0,1,2,13.02,12.0,1875.31,0.05,Y
7,2,13,5,10,4,0.29,4,2.5,3,0.75,11,4,1,1,5,23.56,17.73,7408.74,0.14,N
11,3,18,19,16,6,0.29,6,2.67,4,0.67,24,6,1,3,5,19.55,75.6,111737.37,0.49,N
21,3,28,16,32,11,0.35,12,2.67,5,0.45,43,11,1,3,4,18.41,86.77,138606.57,0.53,N
11,2,14,3,20,6,0.33,10,2.0,3,0.5,26,1,0,4,2,18.23,24.5,10940.27,0.15,N
7,1,12,1,12,4,0.31,6,2.0,1,0.25,17,1,0,1,4,19.87,20.53,8379.04,0.14,N
5,3,21,3,8,3,0.12,4,2.0,1,0.33,13,1,0,4,2,28.25,18.42,9580.18,0.17,N
3,0,3,1,4,2,0.5,2,2.0,1,0.5,6,1,0,1,4,12.05,5.83,410.13,0.02,N
3,1,6,2,4,2,0.29,2,2.0,2,1.0,6,1,0,1,2,10.79,7.2,559.51,0.03,N
3,0,3,1,4,2,0.5,2,2.0,1,0.5,6,1,0,1,4,12.11,6.42,498.63,0.03,N
3,0,3,2,4,2,0.5,2,2.0,1,0.5,6,1,0,1,3,11.98,5.25,330.26,0.02,N
3,0,3,1,4,2,0.5,2,2.0,1,0.5,6,1,0,1,2,10.81,4.8,249.08,0.02,N
3,0,4,0,4,2,0.4,2,2.0,1,0.5,6,1,0,1,2,6.18,5.0,154.4,0.01,N
3,1,4,0,4,2,0.4,2,2.0,2,1.0,6,1,0,1,2,10.54,5.25,290.59,0.02,N
5,6,11,6,8,3,0.25,4,2.0,3,1.0,18,1,0,1,2,28.19,18.79,9952.06,0.18,N
3,1,4,1,4,2,0.4,2,2.0,2,1.0,6,1,0,1,1,11.52,3.75,161.94,0.01,N
9,0,40,8,16,5,0.11,8,2.0,1,0.2,20,1,0,4,3,21.96,95.0,198185.0,0.7,N
5,1,7,8,8,3,0.38,4,2.0,2,0.67,11,1,0,1,4,13.79,12.95,2313.9,0.06,N
5,1,7,8,8,3,0.38,4,2.0,2,0.67,11,1,0,1,4,13.79,12.95,2313.9,0.06,N
5,1,7,8,8,3,0.38,4,2.0,2,0.67,11,1,0,1,4,13.79,12.95,2313.9,0.06,N
5,1,7,6,8,3,0.38,4,2.0,2,0.67,11,1,0,1,4,13.79,12.95,2313.9,0.06,N
5,1,7,6,8,3,0.38,4,2.0,2,0.67,11,1,0,1,4,13.79,12.95,2313.9,0.06,N
3,1,5,1,4,2,0.33,2,2.0,2,1.0,5,1,0,1,4,16.46,8.4,1161.24,0.05,N
3,1,5,1,4,2,0.33,2,2.0,2,1.0,5,1,0,1,4,16.46,8.4,1161.24,0.05,N
51,2,99,36,64,33,0.32,16,4.0,5,0.15,90,4,0,5,2,51.88,52.93,145316.78,0.92,N
13,9,32,6,22,7,0.18,10,2.2,7,1.0,43,5,0,6,2,35.74,23.0,18906.42,0.27,N
5,1,3,4,6,3,0.75,2,3.0,2,0.67,7,3,1,1,1,10.66,9.0,863.17,0.03,N
109,49,263,110,190,54,0.19,84,2.26,48,0.89,290,33,0,25,2,186.86,51.11,488050.43,3.18,N
3,3,4,0,4,2,0.4,2,2.0,1,0.5,8,1,0,1,2,10.79,7.2,559.51,0.03,N
6,5,16,1,4,4,0.2,2,2.0,3,0.75,15,1,0,4,2,15.54,13.0,2626.61,0.07,N
3,2,2,5,4,2,0.67,2,2.0,2,1.0,6,1,0,1,0,9.0,3.0,81.0,0.01,N
3,2,2,4,4,2,0.5,2,2.0,2,1.0,6,1,0,2,0,8.98,2.5,56.15,0.01,N
3,0,1,4,4,2,1.0,2,2.0,1,0.5,6,1,0,1,0,6.97,5.0,174.35,0.01,N
3,2,3,0,4,2,0.5,2,2.0,2,1.0,6,1,0,1,0,15.0,2.0,60.0,0.01,N
3,2,3,0,4,2,0.5,2,2.0,2,1.0,9,1,0,1,0,9.77,7.2,506.22,0.02,N
5,2,8,0,8,3,0.33,4,2.0,3,1.0,9,1,0,1,2,14.12,17.85,4498.36,0.08,N
3,1,5,0,4,2,0.33,2,2.0,2,1.0,5,1,0,1,1,10.04,17.5,3074.62,0.06,N
9,1,14,2,16,5,0.29,8,2.0,2,0.4,18,1,0,3,1,9.4,27.43,7072.27,0.09,N
5,1,6,0,4,3,0.3,2,2.0,1,0.33,10,1,0,4,0,8.31,9.17,698.02,0.03,N
3,1,0,0,4,2,1.0,2,2.0,2,1.0,5,1,0,0,0,8.3,4.0,132.88,0.01,N
3,0,3,0,4,2,0.5,2,2.0,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,N
3,0,3,0,4,2,0.5,2,2.0,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,N
3,0,2,0,6,2,0.67,2,3.0,1,0.5,5,1,0,1,1,9.34,6.67,415.13,0.02,N
3,0,3,0,4,2,0.5,2,2.0,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,N
3,0,3,0,4,2,0.5,2,2.0,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,N
3,0,3,0,4,2,0.5,2,2.0,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,N
3,0,3,0,4,2,0.5,2,2.0,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,N
3,1,1,0,4,2,1.0,2,2.0,2,1.0,6,1,0,1,1,11.41,2.5,71.32,0.01,N
3,1,1,0,4,2,1.0,2,2.0,2,1.0,6,1,0,1,0,9.51,3.0,85.59,0.01,N
3,1,1,0,6,2,1.0,2,3.0,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,N
3,1,1,0,6,2,1.0,2,3.0,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,N
3,1,1,0,6,2,1.0,2,3.0,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,N
3,1,1,0,6,2,1.0,2,3.0,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,N
3,1,2,4,4,2,0.67,2,2.0,2,1.0,5,1,0,1,0,8.0,3.0,72.0,0.01,N
3,1,2,0,4,2,0.67,2,2.0,2,1.0,5,1,0,1,1,9.51,3.0,85.59,0.01,N
5,2,4,4,8,3,0.6,4,2.0,2,0.67,11,1,0,1,1,11.72,6.0,421.94,0.02,N
3,0,1,0,6,2,1.0,2,3.0,1,0.5,5,1,0,1,0,10.3,4.0,164.84,0.01,N
5,3,7,0,8,3,0.3,4,2.0,3,1.0,10,1,0,3,2,23.36,5.25,643.78,0.04,N
5,3,7,0,8,3,0.3,4,2.0,3,1.0,10,1,0,3,3,26.21,5.09,679.32,0.04,N
5,8,12,3,8,3,0.2,4,2.0,3,1.0,18,1,0,3,2,16.58,12.57,2621.1,0.07,N
3,1,0,0,4,2,1.0,2,2.0,1,0.5,7,1,0,0,2,8.18,7.0,401.52,0.02,N
3,1,0,0,4,2,1.0,2,2.0,1,0.5,7,1,0,0,2,9.87,7.7,585.2,0.03,N
1,1,1,0,4,1,0.5,2,2.0,1,1.0,2,1,0,1,2,11.24,4.0,179.89,0.01,N
3,0,1,0,4,2,1.0,2,2.0,1,0.5,6,1,0,1,2,5.05,5.0,126.33,0.01,N
7,0,1,0,12,4,2.0,6,2.0,1,0.25,12,1,0,1,3,6.66,10.0,665.68,0.02,N
3,0,1,0,4,2,1.0,2,2.0,1,0.5,6,1,0,1,2,5.05,5.0,126.33,0.01,N
7,0,1,0,12,4,2.0,6,2.0,1,0.25,12,1,0,1,3,6.66,10.0,665.68,0.02,N
3,0,1,0,4,2,1.0,2,2.0,1,0.5,6,1,0,1,2,3.95,15.75,980.75,0.02,N
1,0,1,0,4,1,0.5,2,2.0,1,1.0,1,1,0,1,2,8.0,3.0,72.0,0.01,N
1,0,1,0,4,1,0.5,2,2.0,1,1.0,1,1,0,1,2,8.0,3.0,72.0,0.01,N
1,0,1,0,4,1,0.5,2,2.0,1,1.0,1,1,0,1,2,8.0,3.0,72.0,0.01,N
1,0,1,0,4,1,0.5,2,2.0,1,1.0,1,1,0,1,2,8.0,3.0,72.0,0.01,N
1,0,1,0,4,1,0.5,2,2.0,1,1.0,1,1,0,1,2,8.0,3.0,72.0,0.01,N
5,0,1,0,8,3,1.5,2,4.0,1,0.33,7,1,0,1,2,5.89,13.5,1074.15,0.03,N
1,0,1,0,4,1,0.5,2,2.0,1,1.0,1,1,0,1,2,8.0,3.0,72.0,0.01,N
1,1,1,4,4,1,0.5,2,2.0,1,1.0,2,1,0,1,2,11.24,4.0,179.89,0.01,N
3,0,1,0,6,2,1.0,2,3.0,1,0.5,5,1,0,1,2,7.0,6.0,252.0,0.01,N
1,0,1,0,4,1,0.5,2,2.0,1,1.0,1,1,0,1,2,8.0,3.0,72.0,0.01,N
3,3,4,0,4,2,0.4,2,2.0,1,0.5,8,1,0,1,2,10.79,7.2,559.51,0.03,N
6,5,16,1,4,4,0.2,2,2.0,3,0.75,15,1,0,4,2,15.54,13.0,2626.61,0.07,N
7,2,12,0,12,4,0.27,6,2.0,3,0.75,15,1,0,3,2,10.48,27.19,7748.01,0.09,N
7,3,12,0,12,4,0.27,6,2.0,3,0.75,16,1,0,3,2,13.08,24.8,8043.39,0.11,N
3,2,2,5,4,2,0.67,2,2.0,2,1.0,6,1,0,1,0,9.0,3.0,81.0,0.01,N
3,2,2,4,4,2,0.5,2,2.0,2,1.0,6,1,0,2,0,8.98,2.5,56.15,0.01,N
3,0,1,4,4,2,1.0,2,2.0,1,0.5,6,1,0,1,0,6.97,5.0,174.35,0.01,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,1,12.33,4.8,284.19,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,2,13.87,4.67,302.05,0.02,N
3,2,2,0,4,2,0.67,2,2.0,2,1.0,8,1,0,1,0,6.16,10.67,701.11,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,1,12.33,4.8,284.19,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,2,13.87,4.67,302.05,0.02,N
3,2,2,0,4,2,0.67,2,2.0,2,1.0,8,1,0,1,0,6.16,10.67,701.11,0.02,N
5,3,4,0,6,3,0.6,2,3.0,3,1.0,10,3,1,1,2,15.9,5.79,532.29,0.03,N
5,3,4,0,6,3,0.6,2,3.0,3,1.0,10,3,1,1,3,17.44,5.63,551.81,0.03,N
5,4,3,0,8,3,0.75,4,2.0,3,1.0,16,1,0,1,0,13.46,9.33,1172.67,0.04,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,1,12.33,4.8,284.19,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,2,13.87,4.67,302.05,0.02,N
3,2,2,0,4,2,0.67,2,2.0,2,1.0,8,1,0,1,0,6.16,10.67,701.11,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,1,12.33,4.8,284.19,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,2,13.87,4.67,302.05,0.02,N
3,2,2,0,4,2,0.67,2,2.0,2,1.0,8,1,0,1,0,6.16,10.67,701.11,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,1,12.33,4.8,284.19,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,2,13.87,4.67,302.05,0.02,N
3,2,2,0,4,2,0.67,2,2.0,2,1.0,8,1,0,1,0,6.16,10.67,701.11,0.02,N
5,1,6,0,4,3,0.3,2,2.0,1,0.33,10,1,0,4,0,8.31,9.17,698.02,0.03,N
3,1,0,0,4,2,1.0,2,2.0,2,1.0,5,1,0,0,0,8.3,4.0,132.88,0.01,N
5,1,4,0,8,3,0.5,4,2.0,2,0.67,9,1,0,2,1,8.54,5.83,290.67,0.02,N
3,1,3,0,4,2,0.4,2,2.0,1,0.5,6,1,0,2,3,12.14,5.33,345.2,0.02,N
3,0,3,0,4,2,0.5,2,2.0,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,N
3,0,3,0,4,2,0.5,2,2.0,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,N
3,0,2,0,6,2,0.67,2,3.0,1,0.5,5,1,0,1,1,9.34,6.67,415.13,0.02,N
3,0,3,0,4,2,0.5,2,2.0,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,N
3,0,3,0,4,2,0.5,2,2.0,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,N
3,0,3,0,4,2,0.5,2,2.0,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,N
3,0,3,0,4,2,0.5,2,2.0,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,N
3,1,1,0,4,2,1.0,2,2.0,2,1.0,6,1,0,1,1,11.41,2.5,71.32,0.01,N
3,1,1,0,4,2,1.0,2,2.0,2,1.0,6,1,0,1,0,9.51,3.0,85.59,0.01,N
5,2,3,0,6,3,0.6,2,3.0,2,0.67,9,1,0,2,2,18.2,5.5,550.43,0.03,N
3,1,3,0,4,2,0.4,2,2.0,1,0.5,6,1,0,2,3,20.31,3.38,231.3,0.02,N
3,2,5,0,4,2,0.25,2,2.0,1,0.5,8,1,0,3,1,24.31,4.28,444.89,0.03,N
9,6,10,3,16,5,0.42,8,2.0,5,1.0,22,4,0,2,0,24.97,11.05,3049.11,0.09,N
21,11,36,24,36,11,0.26,18,2.0,11,1.0,49,1,0,6,0,32.54,24.65,19784.27,0.27,N
29,14,63,17,32,16,0.22,16,2.0,15,0.94,67,7,0,11,0,46.5,26.63,32968.78,0.41,N
3,4,3,0,4,2,0.5,2,2.0,2,1.0,8,1,0,1,2,15.13,7.43,834.75,0.04,N
7,12,15,6,12,4,0.24,6,2.0,4,1.0,26,1,0,2,5,59.54,5.6,1867.06,0.11,N
3,1,1,0,6,2,1.0,2,3.0,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,N
3,1,1,0,6,2,1.0,2,3.0,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,N
3,1,1,0,6,2,1.0,2,3.0,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,N
3,1,1,0,6,2,1.0,2,3.0,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,N
3,1,2,4,4,2,0.67,2,2.0,2,1.0,5,1,0,1,0,8.0,3.0,72.0,0.01,N
3,1,2,0,4,2,0.67,2,2.0,2,1.0,5,1,0,1,1,9.51,3.0,85.59,0.01,N
5,2,4,4,8,3,0.6,4,2.0,2,0.67,11,1,0,1,1,11.72,6.0,421.94,0.02,N
3,0,1,0,6,2,1.0,2,3.0,1,0.5,5,1,0,1,0,10.3,4.0,164.84,0.01,N
5,3,7,0,8,3,0.3,4,2.0,3,1.0,10,1,0,3,2,23.36,5.25,643.78,0.04,N
5,3,7,0,8,3,0.3,4,2.0,3,1.0,10,1,0,3,3,26.21,5.09,679.32,0.04,N
5,0,1,0,6,3,1.5,2,3.0,1,0.33,8,3,1,1,1,7.52,7.88,466.26,0.02,N
3,1,2,0,4,2,0.67,2,2.0,2,1.0,5,1,0,1,0,9.49,3.5,116.27,0.01,N
3,2,2,0,4,2,0.67,2,2.0,2,1.0,6,1,0,1,0,9.49,3.5,116.27,0.01,N
3,1,3,4,4,2,0.5,2,2.0,2,1.0,5,1,0,1,0,7.4,5.83,251.91,0.01,N
1,1,1,0,4,1,0.5,2,2.0,1,1.0,2,1,0,1,0,6.55,3.0,58.95,0.01,N
12,9,18,2,12,8,0.4,6,2.0,7,0.88,28,5,0,2,1,27.79,11.33,3570.0,0.11,N
5,8,12,3,8,3,0.2,4,2.0,3,1.0,18,1,0,3,2,16.58,12.57,2621.1,0.07,N
3,0,1,0,4,2,1.0,2,2.0,1,0.5,5,1,0,1,0,5.99,3.75,84.22,0.01,N
5,3,4,0,8,3,0.6,4,2.0,3,1.0,15,1,0,1,1,10.03,17.33,3014.58,0.06,N
3,3,6,0,4,2,0.25,2,2.0,2,1.0,7,1,0,2,1,16.65,4.67,362.64,0.03,N
3,3,7,0,4,2,0.22,2,2.0,2,1.0,8,1,0,2,1,19.99,4.0,319.82,0.03,N
7,3,13,1,12,4,0.27,6,2.0,3,0.75,20,1,0,2,1,11.84,26.39,8245.95,0.1,N
11,8,20,5,20,6,0.25,10,2.0,5,0.83,34,1,0,4,1,20.14,22.1,9834.5,0.15,N
3,2,6,1,4,2,0.22,2,2.0,1,0.5,7,1,0,3,2,11.06,11.14,1372.69,0.04,N
5,4,8,1,8,3,0.27,4,2.0,3,1.0,14,1,0,3,3,13.21,17.1,3863.67,0.08,N
5,5,8,1,8,3,0.27,4,2.0,3,1.0,15,1,0,3,3,14.42,17.18,4256.92,0.08,N
5,4,9,1,8,3,0.25,4,2.0,3,1.0,16,1,0,3,1,13.36,17.94,4301.69,0.08,N
3,0,0,0,4,2,1.0,2,2.0,1,0.5,5,1,0,0,0,5.99,3.75,84.22,0.01,N
5,2,4,0,6,3,0.6,2,3.0,3,1.0,10,3,1,1,2,15.9,5.79,532.29,0.03,N
5,2,5,0,6,3,0.43,2,3.0,3,1.0,10,3,1,2,2,16.59,5.79,555.43,0.03,N
9,4,16,1,16,5,0.28,8,2.0,4,0.8,29,1,0,2,1,13.97,34.36,16494.55,0.16,N
7,4,9,1,12,4,0.33,6,2.0,4,1.0,20,1,0,3,4,18.47,17.0,5338.7,0.1,N
13,4,15,1,24,7,0.41,12,2.0,7,1.0,37,1,0,2,6,20.11,31.88,20434.13,0.21,N
7,4,9,1,12,4,0.33,6,2.0,4,1.0,20,1,0,3,5,18.18,17.0,5255.28,0.1,N
7,5,10,1,12,4,0.31,6,2.0,4,1.0,25,1,0,3,1,14.36,24.56,8656.64,0.12,N
3,0,1,0,4,2,1.0,2,2.0,1,0.5,5,1,0,1,0,5.99,3.75,84.22,0.01,N
7,4,6,0,12,4,0.57,6,2.0,4,1.0,22,1,0,1,1,12.38,20.0,4951.76,0.08,N
7,4,8,0,12,4,0.4,6,2.0,4,1.0,18,1,0,2,0,14.11,15.17,3246.47,0.07,N
5,2,3,0,8,3,0.75,4,2.0,2,0.67,11,3,1,1,1,9.79,9.6,902.51,0.03,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,1,13.66,4.2,240.91,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,1,13.66,4.2,240.91,0.02,N
7,3,14,1,12,4,0.25,6,2.0,3,0.75,21,1,0,2,1,11.91,27.44,8971.59,0.11,N
5,3,6,0,8,3,0.43,4,2.0,3,1.0,15,1,0,1,1,13.75,16.0,3521.25,0.07,N
3,2,5,0,4,2,0.29,2,2.0,2,1.0,7,1,0,2,0,13.02,7.5,732.54,0.03,N
11,7,20,5,20,6,0.25,10,2.0,5,0.83,33,1,0,4,1,17.24,24.19,10090.27,0.14,N
5,3,8,1,8,3,0.27,4,2.0,3,1.0,13,1,0,3,2,8.83,23.14,4728.77,0.07,N
5,3,9,1,8,3,0.25,4,2.0,3,1.0,15,1,0,3,1,10.22,20.64,4353.75,0.07,N
3,1,0,0,4,2,1.0,2,2.0,1,0.5,7,1,0,0,2,8.18,7.0,401.52,0.02,N
7,5,17,12,12,4,0.21,6,2.0,4,1.0,20,1,0,2,3,30.56,21.0,13475.4,0.21,N
3,1,4,2,4,2,0.33,2,2.0,2,1.0,5,1,0,2,0,8.64,4.17,150.0,0.01,N
5,3,6,0,8,3,0.38,4,2.0,3,1.0,10,1,0,2,2,22.99,4.44,454.16,0.03,N
26,11,55,8,36,15,0.23,18,2.0,14,0.93,70,5,0,9,4,36.64,36.91,49908.77,0.45,N
3,3,6,1,4,2,0.29,2,2.0,2,1.0,7,1,0,1,2,22.04,5.44,653.33,0.04,N
5,10,31,18,8,3,0.09,4,2.0,3,1.0,22,3,1,2,7,38.32,23.93,21937.95,0.31,Y
21,8,31,13,38,11,0.31,18,2.11,9,0.82,44,3,0,5,1,26.64,25.97,17969.91,0.23,N
3,2,6,1,4,2,0.25,2,2.0,2,1.0,6,1,0,2,1,6.15,13.5,1120.86,0.03,N
27,13,43,19,48,14,0.27,24,2.0,10,0.71,64,9,0,8,0,40.25,24.95,25050.3,0.33,N
13,7,18,7,20,7,0.32,8,2.5,6,0.86,29,5,0,4,4,32.27,18.21,10705.77,0.2,N
29,21,46,28,52,15,0.29,24,2.17,10,0.67,93,10,0,5,1,31.83,37.96,45877.98,0.4,N
3,4,2,0,4,2,0.67,2,2.0,2,1.0,8,1,0,1,3,15.13,7.43,834.75,0.04,N
3,4,7,0,4,2,0.22,2,2.0,2,1.0,8,1,0,2,1,18.52,7.94,1169.11,0.05,N
3,1,3,1,4,2,0.5,2,2.0,2,1.0,5,1,0,1,0,7.92,4.17,137.5,0.01,N
3,4,4,2,4,2,0.4,2,2.0,2,1.0,12,1,0,1,0,15.19,5.14,401.85,0.03,N
13,18,34,11,24,7,0.19,12,2.0,6,0.86,50,1,0,3,2,53.48,14.0,10482.64,0.25,N
3,4,7,0,4,2,0.22,2,2.0,2,1.0,8,1,0,2,1,16.85,7.56,963.75,0.04,N
7,7,24,15,12,4,0.16,6,2.0,4,1.0,21,1,0,1,5,33.32,23.95,19118.02,0.27,N
3,3,2,0,4,2,0.67,2,2.0,2,1.0,9,1,0,1,0,4.71,12.0,677.67,0.02,N
3,2,8,0,4,2,0.2,2,2.0,2,1.0,6,1,0,2,1,16.87,3.94,261.51,0.02,N
3,1,0,0,4,2,1.0,2,2.0,1,0.5,7,1,0,0,2,8.18,7.0,401.52,0.02,N
3,1,0,0,4,2,1.0,2,2.0,1,0.5,7,1,0,0,2,9.87,7.7,585.2,0.03,N
1,1,1,0,4,1,0.5,2,2.0,1,1.0,2,1,0,1,2,11.24,4.0,179.89,0.01,N
3,0,1,0,4,2,1.0,2,2.0,1,0.5,6,1,0,1,2,5.05,5.0,126.33,0.01,N
3,0,4,0,4,2,0.4,2,2.0,1,0.5,6,1,0,1,2,6.18,5.0,154.4,0.01,N
7,0,1,0,12,4,2.0,6,2.0,1,0.25,12,1,0,1,3,6.66,10.0,665.68,0.02,N
3,0,1,0,4,2,1.0,2,2.0,1,0.5,6,1,0,1,2,5.05,5.0,126.33,0.01,N
3,0,4,0,4,2,0.4,2,2.0,1,0.5,6,1,0,1,2,6.18,5.0,154.4,0.01,N
7,0,1,0,12,4,2.0,6,2.0,1,0.25,12,1,0,1,3,6.66,10.0,665.68,0.02,N
3,0,1,0,4,2,1.0,2,2.0,1,0.5,6,1,0,1,2,3.95,15.75,980.75,0.02,N
1,0,1,0,4,1,0.5,2,2.0,1,1.0,1,1,0,1,2,8.0,3.0,72.0,0.01,N
1,0,1,0,4,1,0.5,2,2.0,1,1.0,1,1,0,1,2,8.0,3.0,72.0,0.01,N
1,0,1,0,4,1,0.5,2,2.0,1,1.0,1,1,0,1,2,8.0,3.0,72.0,0.01,N
1,0,1,0,4,1,0.5,2,2.0,1,1.0,1,1,0,1,2,8.0,3.0,72.0,0.01,N
1,0,1,0,4,1,0.5,2,2.0,1,1.0,1,1,0,1,2,8.0,3.0,72.0,0.01,N
5,0,1,0,8,3,1.5,2,4.0,1,0.33,7,1,0,1,2,5.89,13.5,1074.15,0.03,N
1,0,1,0,4,1,0.5,2,2.0,1,1.0,1,1,0,1,2,8.0,3.0,72.0,0.01,N
1,1,1,4,4,1,0.5,2,2.0,1,1.0,2,1,0,1,2,11.24,4.0,179.89,0.01,N
3,0,1,0,6,2,1.0,2,3.0,1,0.5,5,1,0,1,2,7.0,6.0,252.0,0.01,N
1,0,1,0,4,1,0.5,2,2.0,1,1.0,1,1,0,1,2,8.0,3.0,72.0,0.01,N
3,1,0,0,4,2,1.0,2,2.0,2,1.0,6,1,0,0,1,7.78,5.33,221.4,0.01,N
7,4,9,4,10,4,0.36,4,2.5,3,0.75,13,1,0,2,2,27.2,6.15,1029.98,0.06,N
7,5,10,3,10,4,0.33,4,2.5,3,0.75,14,1,0,2,2,27.19,7.86,1678.42,0.07,N
7,5,10,3,10,4,0.33,4,2.5,3,0.75,14,1,0,2,2,27.02,8.25,1838.97,0.07,N
7,2,12,0,12,4,0.27,6,2.0,3,0.75,15,1,0,3,2,10.48,27.19,7748.01,0.09,N
7,3,12,0,12,4,0.27,6,2.0,3,0.75,16,1,0,3,2,13.08,24.8,8043.39,0.11,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,1,12.33,4.8,284.19,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,2,13.87,4.67,302.05,0.02,N
3,2,2,0,4,2,0.67,2,2.0,2,1.0,8,1,0,1,0,6.16,10.67,701.11,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,1,12.33,4.8,284.19,0.02,N
3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,2,13.87,4.67,302.05,0.02,N
3,2,2,0,4,2,0.67,2,2.0,2,1.0,8,1,0,1,0,6.16,10.67,701.11,0.02,N
