HALSTEAD_EFFORT,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,HALSTEAD_LENGTH,NUM_OPERATORS,NUM_OPERANDS,NUMBER_OF_LINES,LOC_CODE_AND_COMMENT,EDGE_COUNT,HALSTEAD_CONTENT,LOC_COMMENTS,NUM_UNIQUE_OPERANDS,NODE_COUNT,CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,BRANCH_COUNT,DECISION_COUNT,HALSTEAD_DIFFICULTY,MODIFIED_CONDITION_COUNT,CALL_PAIRS,Defective
1074.15,59.68,79.57,23,17,6,4,1,7,5.89,0,2,6,8,4,5,2,13.5,3,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
179.89,9.99,44.97,13,10,3,8,1,2,11.24,4,3,3,4,2,1,2,4.0,1,1,N
252.0,14.0,42.0,14,10,4,4,1,5,7.0,0,2,5,6,3,3,2,6.0,2,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
559.51,31.08,77.71,21,12,9,7,4,8,10.79,0,5,8,4,2,3,2,7.2,1,3,N
2626.61,145.92,202.05,46,30,16,23,16,15,15.54,1,8,13,4,2,6,2,13.0,1,5,N
7748.01,430.45,284.98,63,34,29,17,12,15,10.48,0,8,13,12,6,7,6,27.19,3,2,N
8043.39,446.86,324.33,69,38,31,17,12,16,13.08,0,10,14,12,6,7,6,24.8,3,3,N
81.0,4.5,27.0,9,7,2,10,2,6,9.0,5,2,6,4,2,3,2,3.0,1,2,N
56.15,3.12,22.46,8,6,2,10,2,6,8.98,4,2,6,4,2,3,2,2.5,1,2,N
174.35,9.69,34.87,11,6,5,8,1,6,6.97,4,3,6,4,2,3,2,5.0,1,0,N
284.19,15.79,59.21,16,10,6,7,4,7,12.33,0,5,7,4,2,3,2,4.8,1,2,N
302.05,16.78,64.73,17,10,7,7,4,7,13.87,0,6,7,4,2,3,2,4.67,1,2,N
701.11,38.95,65.73,19,11,8,5,2,8,6.16,0,3,8,4,2,3,2,10.67,1,2,N
284.19,15.79,59.21,16,10,6,7,4,7,12.33,0,5,7,4,2,3,2,4.8,1,2,N
302.05,16.78,64.73,17,10,7,7,4,7,13.87,0,6,7,4,2,3,2,4.67,1,2,N
701.11,38.95,65.73,19,11,8,5,2,8,6.16,0,3,8,4,2,3,2,10.67,1,2,N
532.29,29.57,92.0,23,14,9,7,4,10,15.9,0,7,9,6,3,5,2,5.79,2,3,N
551.81,30.66,98.1,24,14,10,8,4,10,17.44,0,8,9,6,3,5,2,5.63,2,3,N
1172.67,65.15,125.64,33,19,14,6,3,16,13.46,0,6,15,8,4,5,4,9.33,2,4,N
284.19,15.79,59.21,16,10,6,7,4,7,12.33,0,5,7,4,2,3,2,4.8,1,2,N
302.05,16.78,64.73,17,10,7,7,4,7,13.87,0,6,7,4,2,3,2,4.67,1,2,N
701.11,38.95,65.73,19,11,8,5,2,8,6.16,0,3,8,4,2,3,2,10.67,1,2,N
284.19,15.79,59.21,16,10,6,7,4,7,12.33,0,5,7,4,2,3,2,4.8,1,2,N
302.05,16.78,64.73,17,10,7,7,4,7,13.87,0,6,7,4,2,3,2,4.67,1,2,N
701.11,38.95,65.73,19,11,8,5,2,8,6.16,0,3,8,4,2,3,2,10.67,1,2,N
284.19,15.79,59.21,16,10,6,7,4,7,12.33,0,5,7,4,2,3,2,4.8,1,2,N
302.05,16.78,64.73,17,10,7,7,4,7,13.87,0,6,7,4,2,3,2,4.67,1,2,N
701.11,38.95,65.73,19,11,8,5,2,8,6.16,0,3,8,4,2,3,2,10.67,1,2,N
698.02,38.78,76.15,20,15,5,12,6,10,8.31,0,3,9,4,2,5,2,9.17,1,1,N
132.88,7.38,33.22,10,8,2,1,0,5,8.3,0,2,5,4,2,3,2,4.0,1,1,N
290.67,16.14,49.83,15,10,5,8,4,9,8.54,0,3,8,8,4,5,4,5.83,2,1,N
345.2,19.18,64.73,17,9,8,7,3,6,12.14,0,6,6,4,2,3,2,5.33,1,1,N
319.72,17.76,66.61,18,12,6,6,3,6,13.88,0,5,6,4,2,3,2,4.8,1,0,N
319.72,17.76,66.61,18,12,6,6,3,6,13.88,0,5,6,4,2,3,2,4.8,1,0,N
415.13,23.06,62.27,18,13,5,5,2,5,9.34,0,3,5,6,3,3,2,6.67,2,0,N
319.72,17.76,66.61,18,12,6,6,3,6,13.88,0,5,6,4,2,3,2,4.8,1,0,N
319.72,17.76,66.61,18,12,6,6,3,6,13.88,0,5,6,4,2,3,2,4.8,1,0,N
319.72,17.76,66.61,18,12,6,6,3,6,13.88,0,5,6,4,2,3,2,4.8,1,0,N
319.72,17.76,66.61,18,12,6,6,3,6,13.88,0,5,6,4,2,3,2,4.8,1,0,N
71.32,3.96,28.53,9,5,4,4,1,6,11.41,0,4,6,4,2,3,2,2.5,1,1,N
85.59,4.75,28.53,9,6,3,4,1,6,9.51,0,3,6,4,2,3,2,3.0,1,1,N
550.43,30.58,100.08,24,13,11,7,3,9,18.2,0,9,8,6,3,5,2,5.5,2,2,N
231.3,12.85,68.53,18,9,9,7,3,6,20.31,0,8,6,4,2,3,2,3.38,1,1,N
444.89,24.72,104.0,26,15,11,10,5,8,24.31,0,9,8,4,2,3,2,4.28,1,2,N
3049.11,169.39,275.94,61,44,17,17,10,22,24.97,3,10,19,16,8,9,8,11.05,4,6,N
19784.27,1099.13,802.54,147,93,54,68,36,49,32.54,24,23,40,36,18,21,18,24.65,9,11,N
32968.78,1831.6,1238.12,202,135,67,93,63,67,46.5,17,39,53,32,16,29,16,26.63,8,14,N
834.75,46.37,112.37,26,18,8,6,3,8,15.13,0,7,8,4,2,3,2,7.43,1,4,N
1867.06,103.73,333.4,65,37,28,28,15,26,59.54,6,25,24,12,6,7,6,5.6,3,12,N
211.89,11.77,48.43,14,9,5,4,1,5,11.07,0,4,5,6,3,3,2,4.38,2,1,N
211.89,11.77,48.43,14,9,5,4,1,5,11.07,0,4,5,6,3,3,2,4.38,2,1,N
211.89,11.77,48.43,14,9,5,4,1,5,11.07,0,4,5,6,3,3,2,4.38,2,1,N
211.89,11.77,48.43,14,9,5,4,1,5,11.07,0,4,5,6,3,3,2,4.38,2,1,N
72.0,4.0,24.0,8,6,2,9,2,5,8.0,4,2,5,4,2,3,2,3.0,1,1,N
85.59,4.75,28.53,9,6,3,5,2,5,9.51,0,3,5,4,2,3,2,3.0,1,1,N
421.94,23.44,70.32,18,10,8,11,4,11,11.72,4,6,10,8,4,5,4,6.0,2,2,N
164.84,9.16,41.21,13,9,4,4,1,5,10.3,0,3,5,6,3,3,2,4.0,2,0,N
643.78,35.77,122.62,30,15,15,12,7,10,23.36,0,10,9,8,4,5,4,5.25,2,3,N
679.32,37.74,133.44,32,16,16,12,7,10,26.21,0,11,9,8,4,5,4,5.09,2,3,N
466.26,25.9,59.21,16,9,7,4,1,8,7.52,0,4,7,6,3,5,2,7.88,2,0,N
116.27,6.46,33.22,10,7,3,5,2,5,9.49,0,3,5,4,2,3,2,3.5,1,1,N
116.27,6.46,33.22,10,7,3,5,2,6,9.49,0,3,6,4,2,3,2,3.5,1,2,N
251.91,14.0,43.19,13,8,5,10,3,5,7.4,4,3,5,4,2,3,2,5.83,1,1,N
58.95,3.28,19.65,7,6,1,4,1,2,6.55,0,1,3,4,2,1,2,3.0,1,1,N
3570.0,198.33,315.0,63,43,20,24,18,28,27.79,2,15,22,12,6,12,6,11.33,3,9,N
2621.1,145.62,208.5,50,34,16,20,12,18,16.58,3,7,17,8,4,5,4,12.57,2,8,N
84.22,4.68,22.46,8,5,3,4,1,5,5.99,0,2,5,4,2,3,2,3.75,1,0,N
3014.58,167.48,173.92,39,26,13,7,4,15,10.03,0,6,14,8,4,5,4,17.33,2,3,N
362.64,20.15,77.71,21,13,8,10,6,7,16.65,0,6,7,4,2,3,2,4.67,1,3,N
319.82,17.77,79.95,21,13,8,11,7,8,19.99,0,7,8,4,2,3,2,4.0,1,3,N
8245.95,458.11,312.48,65,40,25,18,13,20,11.84,1,9,18,12,6,7,6,26.39,3,3,N
9834.5,546.36,445.0,89,50,39,31,20,34,20.14,5,15,30,20,10,11,10,22.1,5,8,N
1372.69,76.26,123.19,29,16,13,12,6,7,11.06,1,7,7,4,2,3,2,11.14,1,2,N
3863.67,214.65,225.95,47,28,19,15,8,14,13.21,1,10,13,8,4,5,4,17.1,2,4,N
4256.92,236.5,247.76,51,30,21,15,8,15,14.42,1,11,14,8,4,5,4,17.18,2,5,N
4301.69,238.98,239.72,51,32,19,15,9,16,13.36,1,9,15,8,4,5,4,17.94,2,4,N
84.22,4.68,22.46,8,5,3,2,0,5,5.99,0,2,5,4,2,3,2,3.75,1,0,N
532.29,29.57,92.0,23,14,9,8,4,10,15.9,0,7,9,6,3,5,2,5.79,2,2,N
555.43,30.86,96.0,24,15,9,10,5,10,16.59,0,7,9,6,3,5,2,5.79,2,2,N
16494.55,916.36,480.0,96,60,36,21,16,29,13.97,1,11,26,16,8,9,8,34.36,4,4,N
5338.7,296.59,314.04,64,38,26,16,9,20,18.47,1,13,18,12,6,7,6,17.0,3,4,N
20434.13,1135.23,641.07,124,73,51,22,15,37,20.11,1,16,32,24,12,13,12,31.88,6,4,N
5255.28,291.96,309.13,63,37,26,17,9,20,18.18,1,13,18,12,6,7,6,17.0,3,4,N
8656.64,480.92,352.53,75,49,26,16,10,25,14.36,1,9,23,12,6,7,6,24.56,3,5,N
84.22,4.68,22.46,8,5,3,4,1,5,5.99,0,2,5,4,2,3,2,3.75,1,0,N
4951.76,275.1,247.59,54,30,24,9,6,22,12.38,0,9,20,12,6,7,6,20.0,3,4,N
3246.47,180.36,214.05,48,27,21,12,8,18,14.11,0,9,16,12,6,7,6,15.17,3,4,N
902.51,50.14,94.01,23,15,8,6,3,11,9.79,0,5,10,8,4,5,4,9.6,2,2,N
240.91,13.38,57.36,16,10,6,7,4,7,13.66,0,5,7,4,2,3,2,4.2,1,2,N
240.91,13.38,57.36,16,10,6,7,4,7,13.66,0,5,7,4,2,3,2,4.2,1,2,N
8971.59,498.42,326.9,68,42,26,19,14,21,11.91,1,9,19,12,6,7,6,27.44,3,3,N
3521.25,195.63,220.08,48,32,16,9,6,15,13.75,0,8,14,8,4,5,4,16.0,2,3,N
732.54,40.7,97.67,25,15,10,9,5,7,13.02,0,6,7,4,2,3,2,7.5,1,2,N
10090.27,560.57,417.09,85,48,37,31,20,33,17.24,5,13,29,20,10,11,10,24.19,5,7,N
4728.77,262.71,204.33,44,26,18,14,8,13,8.83,1,7,12,8,4,5,4,23.14,2,3,N
4353.75,241.87,210.91,46,29,17,15,9,15,10.22,1,7,14,8,4,5,4,20.64,2,3,N
401.52,22.31,57.36,16,9,7,1,0,7,8.18,0,4,7,4,2,3,2,7.0,1,1,N
13475.4,748.63,641.69,119,63,56,33,17,20,30.56,12,24,18,12,6,7,6,21.0,3,5,N
150.0,8.33,36.0,12,7,5,10,4,5,8.64,2,3,5,4,2,3,2,4.17,1,1,N
454.16,25.23,102.19,25,15,10,10,6,10,22.99,0,9,9,8,4,5,4,4.44,2,3,N
49908.77,2772.71,1352.21,228,141,87,77,55,70,36.64,8,33,57,36,18,26,18,36.91,9,11,N
653.33,36.3,120.0,30,16,14,10,6,7,22.04,1,9,7,4,2,3,2,5.44,1,3,N
21937.95,1218.78,916.91,166,98,68,59,31,22,38.32,18,27,21,8,4,5,4,23.93,2,10,Y
17969.91,998.33,691.85,130,83,47,51,31,44,26.64,13,19,35,38,19,21,18,25.97,10,8,N
1120.86,62.27,83.03,24,18,6,11,6,6,6.15,1,2,6,4,2,3,2,13.5,1,2,N
25050.3,1391.68,1004.18,168,97,71,72,43,64,40.25,19,37,52,48,24,27,24,24.95,12,13,N
10705.77,594.77,587.77,112,67,45,34,18,29,32.27,7,21,24,20,11,13,8,18.21,6,7,N
45877.98,2548.78,1208.49,212,130,82,81,46,93,31.83,28,27,80,52,26,29,24,37.96,14,21,N
834.75,46.37,112.37,26,18,8,5,2,8,15.13,0,7,8,4,2,3,2,7.43,1,4,N
1169.11,64.95,147.16,33,22,11,11,7,8,18.52,0,9,8,4,2,3,2,7.94,1,4,N
137.5,7.64,33.0,11,6,5,7,3,5,7.92,1,3,5,4,2,3,2,4.17,1,1,N
401.85,22.33,78.14,20,11,9,9,4,12,15.19,2,7,12,4,2,3,2,5.14,1,4,N
10482.64,582.37,748.76,132,76,56,50,34,50,53.48,11,34,45,24,12,13,12,14.0,6,18,N
963.75,53.54,127.44,30,19,11,11,7,8,16.85,0,8,8,4,2,3,2,7.56,1,4,N
19118.02,1062.11,798.1,151,89,62,46,24,21,33.32,15,22,19,12,6,7,6,23.95,3,7,N
677.67,37.65,56.47,17,11,6,5,2,9,4.71,0,2,9,4,2,3,2,12.0,1,3,N
261.51,14.53,66.42,17,8,9,11,8,6,16.87,0,8,6,4,2,3,2,3.94,1,2,N
401.52,22.31,57.36,16,9,7,1,0,7,8.18,0,4,7,4,2,3,2,7.0,1,1,N
585.2,32.5,76.0,19,12,7,1,0,7,9.87,0,5,7,4,2,3,2,7.7,1,1,N
179.89,9.99,44.97,13,10,3,4,1,2,11.24,0,3,3,4,2,1,2,4.0,1,1,N
126.33,7.02,25.27,9,5,4,4,1,6,5.05,0,2,6,4,2,3,2,5.0,1,0,N
154.4,8.58,30.88,11,7,4,7,4,6,6.18,0,2,6,4,2,3,2,5.0,1,0,N
665.68,36.98,66.57,21,11,10,4,1,12,6.66,0,3,10,12,6,7,6,10.0,3,0,N
126.33,7.02,25.27,9,5,4,4,1,6,5.05,0,2,6,4,2,3,2,5.0,1,0,N
154.4,8.58,30.88,11,7,4,7,4,6,6.18,0,2,6,4,2,3,2,5.0,1,0,N
665.68,36.98,66.57,21,11,10,4,1,12,6.66,0,3,10,12,6,7,6,10.0,3,0,N
980.75,54.49,62.27,18,11,7,4,1,6,3.95,0,2,6,4,2,3,2,15.75,1,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
72.0,4.0,24.0,8,6,2,5,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
1074.15,59.68,79.57,23,17,6,4,1,7,5.89,0,2,6,8,4,5,2,13.5,3,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
179.89,9.99,44.97,13,10,3,8,1,2,11.24,4,3,3,4,2,1,2,4.0,1,1,N
252.0,14.0,42.0,14,10,4,4,1,5,7.0,0,2,5,6,3,3,2,6.0,2,0,N
72.0,4.0,24.0,8,6,2,4,1,1,8.0,0,2,2,4,2,1,2,3.0,1,0,N
221.4,12.3,41.51,12,8,4,2,0,6,7.78,0,3,6,4,2,3,2,5.33,1,1,N
1029.98,57.22,167.37,37,21,16,17,9,13,27.2,4,13,11,10,5,7,4,6.15,3,4,N
1678.42,93.25,213.62,46,26,20,17,10,14,27.19,3,14,12,10,5,7,4,7.86,3,5,N
1838.97,102.16,222.91,48,27,21,17,10,14,27.02,3,14,12,10,5,7,4,8.25,3,5,N
7748.01,430.45,284.98,63,34,29,17,12,15,10.48,0,8,13,12,6,7,6,27.19,3,2,N
8043.39,446.86,324.33,69,38,31,17,12,16,13.08,0,10,14,12,6,7,6,24.8,3,3,N
284.19,15.79,59.21,16,10,6,7,4,7,12.33,0,5,7,4,2,3,2,4.8,1,2,N
302.05,16.78,64.73,17,10,7,7,4,7,13.87,0,6,7,4,2,3,2,4.67,1,2,N
701.11,38.95,65.73,19,11,8,5,2,8,6.16,0,3,8,4,2,3,2,10.67,1,2,N
284.19,15.79,59.21,16,10,6,7,4,7,12.33,0,5,7,4,2,3,2,4.8,1,2,N
302.05,16.78,64.73,17,10,7,7,4,7,13.87,0,6,7,4,2,3,2,4.67,1,2,N
701.11,38.95,65.73,19,11,8,5,2,8,6.16,0,3,8,4,2,3,2,10.67,1,2,N
532.29,29.57,92.0,23,14,9,7,4,10,15.9,0,7,9,6,3,5,2,5.79,2,3,N
551.81,30.66,98.1,24,14,10,8,4,10,17.44,0,8,9,6,3,5,2,5.63,2,3,N
1172.67,65.15,125.64,33,19,14,6,3,16,13.46,0,6,15,8,4,5,4,9.33,2,4,N
284.19,15.79,59.21,16,10,6,7,4,7,12.33,0,5,7,4,2,3,2,4.8,1,2,N
302.05,16.78,64.73,17,10,7,7,4,7,13.87,0,6,7,4,2,3,2,4.67,1,2,N
701.11,38.95,65.73,19,11,8,5,2,8,6.16,0,3,8,4,2,3,2,10.67,1,2,N
284.19,15.79,59.21,16,10,6,7,4,7,12.33,0,5,7,4,2,3,2,4.8,1,2,N
302.05,16.78,64.73,17,10,7,7,4,7,13.87,0,6,7,4,2,3,2,4.67,1,2,N
701.11,38.95,65.73,19,11,8,5,2,8,6.16,0,3,8,4,2,3,2,10.67,1,2,N
284.19,15.79,59.21,16,10,6,7,4,7,12.33,0,5,7,4,2,3,2,4.8,1,2,N
302.05,16.78,64.73,17,10,7,7,4,7,13.87,0,6,7,4,2,3,2,4.67,1,2,N
701.11,38.95,65.73,19,11,8,5,2,8,6.16,0,3,8,4,2,3,2,10.67,1,2,N
1029.98,57.22,167.37,37,21,16,17,9,13,27.2,4,13,11,10,5,7,4,6.15,3,4,N
12064.08,670.23,576.98,107,61,46,43,28,30,27.59,7,22,24,14,7,13,6,20.91,4,6,N
1531.05,85.06,199.04,44,24,20,12,9,14,25.87,0,13,12,10,5,7,4,7.69,3,5,N
1581.81,87.88,210.91,46,25,21,12,9,14,28.12,0,14,12,10,5,7,4,7.5,3,5,N
58.95,3.28,19.65,7,6,1,4,1,2,6.55,0,1,3,4,2,1,2,3.0,1,1,N
3570.0,198.33,315.0,63,43,20,24,18,28,27.79,2,15,22,12,6,12,6,11.33,3,9,N
84.22,4.68,22.46,8,5,3,4,1,5,5.99,0,2,5,4,2,3,2,3.75,1,0,N
3014.58,167.48,173.92,39,26,13,7,4,15,10.03,0,6,14,8,4,5,4,17.33,2,3,N
362.64,20.15,77.71,21,13,8,10,6,7,16.65,0,6,7,4,2,3,2,4.67,1,3,N
319.82,17.77,79.95,21,13,8,11,7,8,19.99,0,7,8,4,2,3,2,4.0,1,3,N
8245.95,458.11,312.48,65,40,25,18,13,20,11.84,1,9,18,12,6,7,6,26.39,3,3,N
9834.5,546.36,445.0,89,50,39,31,20,34,20.14,5,15,30,20,10,11,10,22.1,5,8,N
1372.69,76.26,123.19,29,16,13,12,6,7,11.06,1,7,7,4,2,3,2,11.14,1,2,N
3863.67,214.65,225.95,47,28,19,15,8,14,13.21,1,10,13,8,4,5,4,17.1,2,4,N
4256.92,236.5,247.76,51,30,21,15,8,15,14.42,1,11,14,8,4,5,4,17.18,2,5,N
4301.69,238.98,239.72,51,32,19,15,9,16,13.36,1,9,15,8,4,5,4,17.94,2,4,N
84.22,4.68,22.46,8,5,3,2,0,5,5.99,0,2,5,4,2,3,2,3.75,1,0,N
532.29,29.57,92.0,23,14,9,8,4,10,15.9,0,7,9,6,3,5,2,5.79,2,2,N
555.43,30.86,96.0,24,15,9,10,5,10,16.59,0,7,9,6,3,5,2,5.79,2,2,N
16494.55,916.36,480.0,96,60,36,21,16,29,13.97,1,11,26,16,8,9,8,34.36,4,4,N
5338.7,296.59,314.04,64,38,26,16,9,20,18.47,1,13,18,12,6,7,6,17.0,3,4,N
20434.13,1135.23,641.07,124,73,51,22,15,37,20.11,1,16,32,24,12,13,12,31.88,6,4,N
5255.28,291.96,309.13,63,37,26,17,9,20,18.18,1,13,18,12,6,7,6,17.0,3,4,N
8656.64,480.92,352.53,75,49,26,16,10,25,14.36,1,9,23,12,6,7,6,24.56,3,5,N
84.22,4.68,22.46,8,5,3,4,1,5,5.99,0,2,5,4,2,3,2,3.75,1,0,N
4951.76,275.1,247.59,54,30,24,9,6,22,12.38,0,9,20,12,6,7,6,20.0,3,4,N
3246.47,180.36,214.05,48,27,21,12,8,18,14.11,0,9,16,12,6,7,6,15.17,3,4,N
902.51,50.14,94.01,23,15,8,6,3,11,9.79,0,5,10,8,4,5,4,9.6,2,2,N
240.91,13.38,57.36,16,10,6,7,4,7,13.66,0,5,7,4,2,3,2,4.2,1,2,N
240.91,13.38,57.36,16,10,6,7,4,7,13.66,0,5,7,4,2,3,2,4.2,1,2,N
8971.59,498.42,326.9,68,42,26,19,14,21,11.91,1,9,19,12,6,7,6,27.44,3,3,N
3521.25,195.63,220.08,48,32,16,9,6,15,13.75,0,8,14,8,4,5,4,16.0,2,3,N
732.54,40.7,97.67,25,15,10,9,5,7,13.02,0,6,7,4,2,3,2,7.5,1,2,N
10090.27,560.57,417.09,85,48,37,31,20,33,17.24,5,13,29,20,10,11,10,24.19,5,7,N
4728.77,262.71,204.33,44,26,18,14,8,13,8.83,1,7,12,8,4,5,4,23.14,2,3,N
4353.75,241.87,210.91,46,29,17,15,9,15,10.22,1,7,14,8,4,5,4,20.64,2,3,N
148.5,8.25,33.0,11,8,3,7,3,6,7.33,1,2,6,4,2,3,2,4.5,1,2,N
32929.43,1829.41,798.29,150,95,55,47,32,37,19.35,7,16,30,20,10,16,8,41.25,6,6,N
348.69,19.37,66.42,17,10,7,7,4,9,12.65,0,6,9,4,2,3,2,5.25,1,5,N
342.0,19.0,76.0,19,12,7,5,2,6,16.89,0,7,6,4,2,3,2,4.5,1,2,N
966.31,53.68,131.77,30,19,11,14,7,9,17.97,1,9,8,6,3,5,2,7.33,2,2,N
163.12,9.06,46.6,13,8,5,5,2,6,13.32,0,5,6,4,2,3,2,3.5,1,2,N
84.22,4.68,22.46,8,5,3,5,2,5,5.99,0,2,5,4,2,3,2,3.75,1,1,N
100.0,5.56,30.0,10,6,4,4,1,5,9.0,0,3,5,6,3,3,2,3.33,2,0,N
3525.33,195.85,282.03,60,35,25,29,18,12,22.56,1,13,11,4,2,5,2,12.5,1,4,N
922.39,51.24,144.95,33,19,14,10,7,10,22.78,0,11,9,8,4,5,4,6.36,2,2,N
426.42,23.69,79.95,21,13,8,11,7,7,14.99,0,6,7,4,2,3,2,5.33,1,2,N
103547.47,5752.64,4031.56,618,374,244,96,66,98,156.97,26,76,85,80,40,29,28,25.68,26,10,Y
1649.85,91.66,183.32,39,21,18,10,5,9,20.37,2,13,9,4,2,3,2,9.0,1,2,N
171850.8,9547.27,6142.81,935,548,387,121,87,64,219.58,26,83,58,28,14,15,14,27.98,7,9,N
2820.26,156.68,282.03,60,40,20,21,10,11,28.2,3,13,10,8,4,5,4,10.0,2,3,N
2914.07,161.89,285.29,60,38,22,19,11,20,27.93,5,14,18,12,6,7,6,10.21,3,9,N
72748.05,4041.56,1971.49,353,230,123,120,89,106,53.43,21,30,92,40,20,27,20,36.9,10,7,N
4061.18,225.62,253.82,54,34,20,15,9,23,15.86,2,10,21,12,6,7,6,16.0,3,9,N
4139.35,229.96,271.03,57,36,21,18,11,26,17.75,2,11,23,16,8,9,8,15.27,4,9,N
4061.18,225.62,253.82,54,34,20,15,9,23,15.86,2,10,21,12,6,7,6,16.0,3,9,N
581.18,32.29,62.27,18,11,7,5,2,9,6.67,0,3,9,4,2,3,2,9.33,1,3,N
581.18,32.29,62.27,18,11,7,5,2,9,6.67,0,3,9,4,2,3,2,9.33,1,3,N
581.18,32.29,62.27,18,11,7,5,2,9,6.67,0,3,9,4,2,3,2,9.33,1,3,N
581.18,32.29,62.27,18,11,7,5,2,9,6.67,0,3,9,4,2,3,2,9.33,1,3,N
581.18,32.29,62.27,18,11,7,5,2,9,6.67,0,3,9,4,2,3,2,9.33,1,3,N
25970.12,1442.78,856.83,161,94,67,60,35,31,28.27,17,21,26,20,10,13,8,30.31,6,7,Y
6250.0,347.22,550.0,110,60,50,22,13,12,48.4,6,22,12,4,2,3,2,11.36,1,3,N
1347.0,74.83,146.95,34,19,15,10,5,10,16.03,1,9,10,4,2,3,2,9.17,1,2,N
3006.43,167.02,289.51,64,37,27,11,6,10,27.88,1,13,10,4,2,3,2,10.38,1,3,N
56936.47,3163.14,1910.62,329,180,149,54,36,20,64.11,13,40,18,12,6,7,6,29.8,3,3,N
4286.94,238.16,252.17,55,38,17,14,8,16,14.83,1,8,15,8,4,5,4,17.0,2,8,N
5202.03,289.0,378.33,75,42,33,15,8,7,27.51,4,18,6,6,3,5,2,13.75,2,1,Y
312.55,17.36,78.14,20,13,7,8,4,7,19.53,1,7,7,4,2,3,2,4.0,1,3,N
982.54,54.59,120.93,29,16,13,10,5,5,14.88,2,8,5,4,2,3,2,8.13,1,0,N
10901.14,605.62,634.25,120,65,55,36,23,38,36.9,10,24,32,20,10,15,6,17.19,7,8,Y
6864.9,381.38,403.82,84,50,34,23,13,10,23.75,1,14,9,8,4,5,4,17.0,2,1,N
24444.48,1358.03,597.53,123,73,50,54,35,30,14.61,10,11,25,22,11,13,10,40.91,6,3,N
302.05,16.78,64.73,17,10,7,13,6,5,13.87,3,6,5,4,2,3,2,4.67,1,1,N
3028.63,168.26,249.98,52,31,21,19,9,9,20.63,5,13,8,8,4,5,4,12.12,2,1,N
19133.0,1062.94,1248.77,216,117,99,42,23,20,81.51,15,42,20,4,2,3,2,15.32,1,4,Y
2022.66,112.37,155.59,36,22,14,15,8,7,11.97,3,7,6,6,3,5,2,13.0,2,0,N
4304.92,239.16,291.48,60,36,24,19,10,16,19.74,5,13,12,14,7,11,4,14.77,5,0,N
5053.15,280.73,309.13,63,38,25,20,13,15,18.91,3,13,12,14,7,9,6,16.35,4,0,N
2039.08,113.28,213.62,46,31,15,14,9,10,22.38,0,11,9,8,4,5,4,9.55,2,2,N
451.25,25.07,85.95,22,15,7,9,5,6,16.37,0,6,6,4,2,3,2,5.25,1,1,N
42320.2,2351.12,1012.79,213,123,90,49,27,27,24.24,13,14,24,16,8,9,8,41.79,4,3,Y
61372.9,3409.61,1791.09,319,190,129,113,67,45,52.27,34,32,40,22,11,13,10,34.27,6,13,Y
55377.85,3076.55,1861.44,337,201,136,86,43,45,62.57,29,32,40,24,12,13,12,29.75,6,8,N
7845.36,435.85,398.07,88,45,43,19,11,27,20.2,4,12,24,16,8,9,8,19.71,4,2,N
19400.09,1077.78,1124.64,206,114,92,39,26,18,65.2,8,32,17,8,4,5,4,17.25,2,4,N
4489.96,249.44,351.75,71,40,31,22,11,14,27.56,7,17,13,8,4,5,4,12.76,2,3,Y
2438.37,135.46,229.25,50,32,18,16,8,11,21.55,3,11,10,8,4,5,4,10.64,2,3,N
2914.07,161.89,285.29,60,38,22,18,11,20,27.93,4,14,18,12,6,7,6,10.21,3,9,N
198.0,11.0,33.0,11,7,4,7,3,5,5.5,1,2,5,4,2,3,2,6.0,1,1,N
513.85,28.55,89.92,22,14,8,10,5,7,15.74,2,7,7,4,2,3,2,5.71,1,1,N
603.94,33.55,109.81,25,15,10,10,6,7,19.97,1,10,7,4,2,3,2,5.5,1,1,N
109.62,6.09,36.54,11,7,4,5,2,6,12.18,0,4,6,4,2,3,2,3.0,1,2,N
109.62,6.09,36.54,11,7,4,5,2,6,12.18,0,4,6,4,2,3,2,3.0,1,2,N
109.62,6.09,36.54,11,7,4,5,2,6,12.18,0,4,6,4,2,3,2,3.0,1,2,N
1685.67,93.65,187.3,42,24,18,18,11,11,20.81,1,11,10,8,4,5,4,9.0,2,4,N
3530.42,196.13,229.25,50,28,22,18,10,16,14.89,4,10,14,14,7,7,6,15.4,4,2,N
13825.25,768.07,1208.3,209,127,82,34,22,26,105.6,6,43,26,4,2,3,2,11.44,1,4,N
