HALSTEAD_EFFORT,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,HALSTEAD_LENGTH,NUM_OPERATORS,NUM_OPERANDS,LOC_CODE_AND_COMMENT,HALSTEAD_CONTENT,PERCENT_COMMENTS,NUMBER_OF_LINES,CONDITION_COUNT,NUM_UNIQUE_OPERANDS,LOC_EXECUTABLE,DECISION_COUNT,MULTIPLE_CONDITION_COUNT,LOC_BLANK,HALSTEAD_DIFFICULTY,MODIFIED_CONDITION_COUNT,LOC_COMMENTS,DECISION_DENSITY,Defective
183341.27,10185.63,2268.34,404,261,143,14,28.06,31.75,153,0,23,86,0,0,7,80.83,0,26,0.0,N
29158.95,1619.94,888.73,160,107,53,2,27.09,13.64,59,0,21,38,0,0,13,32.81,0,4,0.0,N
66844.92,3713.61,1114.08,191,121,70,6,18.57,25.0,64,0,21,39,0,0,10,60.0,0,7,0.0,N
246186.04,13677.0,2361.5,430,291,139,16,22.65,24.32,129,0,18,84,0,0,16,104.25,0,11,0.0,N
3448.99,191.61,230.7,51,28,23,0,15.43,0.0,12,0,10,9,0,0,1,14.95,0,0,0.0,N
1875.31,104.18,117.21,30,22,8,0,7.33,0.0,11,0,3,9,0,0,1,16.0,0,0,0.0,N
36.19,2.0,18.09,7,5,2,1,9.05,33.33,6,0,2,2,0,0,0,2.0,0,0,0.0,N
253.82,14.1,91.38,24,14,10,6,32.9,66.67,63,0,9,4,0,0,20,2.78,0,2,0.0,N
253.82,14.1,91.38,24,14,10,6,32.9,66.67,63,0,9,4,0,0,20,2.78,0,2,0.0,N
133.22,7.4,66.61,18,9,9,4,33.3,93.02,624,0,9,3,0,0,75,2.0,0,36,0.0,N
133.22,7.4,66.61,18,9,9,4,33.3,93.02,627,0,9,3,0,0,75,2.0,0,36,0.0,N
872.67,48.48,132.0,33,16,17,0,19.97,55.56,24,0,9,8,0,0,4,6.61,0,10,0.0,N
8269.85,459.44,404.17,85,47,38,0,19.75,0.0,15,0,13,13,0,0,1,20.46,0,0,0.0,N
8562.11,475.67,428.11,96,56,40,2,21.41,26.47,42,0,11,25,0,0,6,20.0,0,7,0.0,N
36231.7,2012.87,1346.79,219,120,99,2,50.06,8.7,52,0,46,42,0,0,4,26.9,0,2,0.0,N
9323.4,517.97,495.6,101,58,43,0,26.34,11.11,32,0,16,24,0,0,4,18.81,0,3,0.0,N
8053.59,447.42,461.4,102,70,32,0,26.43,0.0,39,20,11,18,10,10,15,17.45,5,0,2.0,N
10774.31,598.57,558.67,115,79,36,0,28.97,5.0,42,24,14,19,12,12,16,19.29,6,1,2.0,N
562.94,31.27,100.08,24,15,9,0,17.79,12.5,11,0,8,7,0,0,2,5.63,0,1,0.0,N
1979.11,109.95,269.88,55,33,22,0,36.8,0.0,15,4,18,12,2,2,1,7.33,1,0,2.0,N
668.57,37.14,104.0,26,16,10,0,16.18,0.0,16,4,7,9,2,2,4,6.43,1,0,2.0,N
408.65,22.7,116.76,28,17,11,0,33.36,23.08,17,8,11,10,4,4,2,3.5,2,3,2.0,N
107.96,6.0,43.19,13,8,5,0,17.27,0.0,5,0,5,3,0,0,0,2.5,0,0,0.0,N
5012.38,278.47,319.63,68,45,23,0,20.38,0.0,19,8,11,16,4,4,0,15.68,2,0,2.0,N
60570.79,3365.04,1476.21,252,151,101,0,35.98,0.0,65,48,32,46,24,24,17,41.03,12,0,2.0,N
24023.97,1334.67,1154.42,209,138,71,7,55.47,33.33,104,40,29,52,20,20,24,20.81,10,19,2.0,N
17351.18,963.95,911.3,169,113,56,7,47.86,35.94,89,36,25,41,18,18,23,19.04,9,16,2.0,N
0.0,0.0,2.0,2,2,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0,0,0.0,N
694.29,38.57,108.0,27,17,10,0,16.8,0.0,12,4,7,10,2,2,0,6.43,1,0,2.0,N
1169.17,64.95,155.89,34,19,15,0,20.79,0.0,10,4,12,7,2,2,1,7.5,1,0,2.0,N
2091.78,116.21,204.46,43,24,19,0,19.98,0.0,11,4,13,8,2,2,1,10.23,1,0,2.0,N
272.43,15.14,51.89,15,9,6,0,9.88,0.0,9,4,4,5,2,2,2,5.25,1,0,2.0,N
380.74,21.15,76.15,20,10,10,0,15.23,0.0,8,4,7,5,2,2,1,5.0,1,0,2.0,N
2140.43,118.91,209.22,44,25,19,0,20.45,0.0,11,4,13,8,2,2,1,10.23,1,0,2.0,N
18434.83,1024.16,987.58,182,119,63,2,52.91,14.63,53,8,27,35,4,4,10,18.67,2,4,2.0,N
1110.22,61.68,102.8,27,15,12,0,9.52,0.0,15,8,5,12,4,4,1,10.8,2,0,2.0,N
1333.23,74.07,136.74,35,22,13,0,14.02,41.67,15,0,6,7,0,0,1,9.75,0,5,0.0,N
184399.83,10244.44,3902.39,565,353,212,3,82.59,7.05,177,52,83,145,24,26,19,47.25,14,8,2.17,N
0.0,0.0,0.0,1,1,0,0,0.0,0.0,3,0,0,1,0,0,0,0.0,0,0,0.0,N
615.75,34.21,96.21,26,18,8,0,15.03,20.0,7,0,5,4,0,0,0,6.4,0,1,0.0,N
5795.02,321.95,309.07,65,35,30,1,16.48,20.0,20,12,12,12,6,6,3,18.75,3,2,2.0,N
0.0,0.0,0.0,1,1,0,0,0.0,83.33,8,0,0,1,0,0,0,0.0,0,5,0.0,N
46.53,2.58,23.26,9,5,4,0,11.63,0.0,5,0,3,3,0,0,0,2.0,0,0,0.0,N
0.0,0.0,0.0,1,1,0,0,0.0,50.0,4,0,0,1,0,0,0,0.0,0,1,0.0,N
157.4,8.74,44.97,13,9,4,1,12.85,66.67,5,0,4,1,0,0,0,3.5,0,1,0.0,N
1105.39,61.41,144.75,32,18,14,0,18.96,0.0,8,4,11,6,2,2,0,7.64,1,0,2.0,N
487.55,27.09,60.94,17,9,8,0,7.62,0.0,8,4,4,5,2,2,1,8.0,1,0,2.0,N
7840.29,435.57,348.46,76,49,27,0,15.49,7.69,18,4,9,12,2,2,3,22.5,1,1,2.0,N
59183.26,3287.96,1947.15,331,221,110,1,64.06,32.72,71,32,38,37,12,16,13,30.39,10,17,2.67,N
172.08,9.56,43.02,12,8,4,0,10.75,0.0,6,4,4,4,2,2,0,4.0,1,0,2.0,N
1188.0,66.0,108.0,27,17,10,0,9.82,56.25,18,4,5,7,2,2,0,11.0,1,9,2.0,N
31.02,1.72,15.51,6,4,2,0,7.75,0.0,4,0,2,2,0,0,0,2.0,0,0,0.0,N
164.84,9.16,41.21,13,9,4,0,10.3,0.0,7,0,3,4,0,0,1,4.0,0,0,0.0,N
4466.71,248.15,229.06,53,40,13,0,11.75,0.0,30,10,5,19,4,5,9,19.5,3,0,2.5,N
3172.85,176.27,264.4,55,37,18,3,22.03,18.75,18,14,12,13,6,7,0,12.0,4,0,2.33,N
152.16,8.45,38.04,12,8,4,0,9.51,0.0,5,0,3,3,0,0,0,4.0,0,0,0.0,N
575.67,31.98,91.38,24,17,7,0,14.5,0.0,7,0,5,5,0,0,0,6.3,0,0,0.0,N
232.53,12.92,49.83,15,11,4,0,10.68,0.0,7,4,3,5,2,2,0,4.67,1,0,2.0,N
51485.85,2860.32,1170.13,217,137,80,4,26.59,11.9,47,32,20,37,10,16,3,44.0,11,1,3.2,N
415.13,23.06,62.27,18,13,5,0,9.34,0.0,6,0,3,4,0,0,0,6.67,0,0,0.0,N
7238.42,402.13,232.25,61,44,17,4,7.45,61.54,15,4,3,5,2,2,0,31.17,1,4,2.0,N
16653.5,925.19,600.13,117,80,37,1,21.63,16.12,39,10,14,26,4,5,6,27.75,3,4,2.5,N
21496.55,1194.25,651.41,126,93,33,4,19.74,11.76,37,8,12,30,4,4,1,33.0,2,0,2.0,N
2825.31,156.96,190.16,44,28,16,5,12.8,66.67,25,4,7,7,2,2,2,14.86,1,9,2.0,N
2771.94,154.0,168.0,43,31,12,0,10.18,0.0,15,12,4,11,6,6,2,16.5,3,0,2.0,N
553.51,30.75,69.19,20,14,6,0,8.65,0.0,7,4,3,4,2,2,1,8.0,1,0,2.0,N
4481.73,248.98,298.78,67,42,25,1,19.92,33.33,22,12,10,10,6,6,5,15.0,3,4,2.0,N
119157.6,6619.87,2224.71,355,233,122,4,41.54,10.0,99,30,41,81,12,15,7,53.56,9,5,2.5,N
6324.94,351.39,219.62,50,32,18,1,7.63,16.67,17,18,5,10,8,9,2,28.8,5,1,2.25,N
4692.33,260.69,322.02,65,41,24,1,22.1,35.29,21,0,14,11,0,0,1,14.57,0,5,0.0,N
12086.9,671.49,471.22,97,70,27,0,18.37,0.0,16,4,10,12,2,2,1,25.65,1,0,2.0,N
20753.19,1152.95,677.26,131,92,39,1,22.1,4.55,25,6,14,21,2,3,0,30.64,2,0,3.0,N
16880.93,937.83,682.06,139,106,33,1,27.56,48.78,45,4,12,21,2,2,1,24.75,1,19,2.0,N
8858.36,492.13,385.15,81,58,23,0,16.75,0.0,17,4,9,13,2,2,1,23.0,1,0,2.0,N
2245.01,124.72,162.53,35,22,13,2,11.77,22.22,12,10,8,7,4,5,1,13.81,3,0,2.5,N
10951.11,608.4,640.0,128,84,44,1,37.4,34.38,42,8,18,21,4,4,7,17.11,2,10,2.0,N
36.19,2.0,18.09,7,5,2,1,9.05,33.33,6,0,2,2,0,0,1,2.0,0,0,0.0,N
288.46,16.03,41.21,13,9,4,0,5.89,0.0,4,0,2,2,0,0,0,7.0,0,0,0.0,N
102930.76,5718.38,2800.46,451,288,163,2,76.19,32.61,111,8,51,62,4,4,17,36.75,2,28,2.0,N
484.32,26.91,69.19,20,12,8,0,9.88,0.0,8,0,4,5,0,0,1,7.0,0,0,0.0,N
1719.1,95.51,76.4,23,18,5,0,3.4,0.0,6,4,1,4,2,2,0,22.5,1,0,2.0,N
11416.47,634.25,634.25,120,78,42,0,35.24,29.63,33,8,21,19,4,4,4,18.0,2,8,2.0,N
497.34,27.63,77.71,21,13,8,0,12.14,36.36,14,4,5,7,2,2,1,6.4,1,4,2.0,N
0.0,0.0,0.0,1,1,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0,0,0.0,N
22757.22,1264.29,997.58,175,102,73,0,43.73,53.21,132,20,32,51,10,10,21,22.81,5,58,2.0,N
18281.28,1015.63,801.81,146,89,57,0,35.17,35.0,58,20,25,26,10,10,16,22.8,5,14,2.0,N
1997.07,110.95,167.59,41,28,13,1,14.06,14.29,17,10,6,12,4,5,1,11.92,3,1,2.5,N
239416.59,13300.92,3551.81,572,385,187,3,52.69,22.61,143,58,43,89,28,29,26,67.41,15,23,2.07,N
6746.24,374.79,327.09,77,47,30,0,15.86,0.0,20,12,8,17,6,6,1,20.63,3,0,2.0,N
12541.67,696.76,430.0,86,51,35,1,14.74,4.17,39,20,12,23,10,10,13,29.17,5,0,2.0,N
3297.36,183.19,286.73,61,38,23,0,24.93,0.0,17,8,13,9,4,4,6,11.5,2,0,2.0,N
9216.43,512.02,404.48,97,68,29,0,17.75,0.0,21,0,7,16,0,0,3,22.79,0,0,0.0,N
3900.44,216.69,229.44,64,30,34,1,13.5,25.0,14,24,6,9,12,12,0,17.0,6,2,2.0,N
28975.86,1609.77,1043.45,190,114,76,3,37.58,25.0,79,34,26,48,16,17,13,27.77,9,13,2.13,N
2523.1,140.17,341.84,69,38,31,1,46.31,82.35,60,8,21,9,4,4,7,7.38,2,41,2.0,N
1461.18,81.18,132.83,34,23,11,0,12.08,0.0,11,0,5,8,0,0,1,11.0,0,0,0.0,N
5117.89,284.33,440.0,88,54,34,0,37.83,39.13,53,20,19,28,10,10,5,11.63,5,18,2.0,N
8879.54,493.31,380.55,83,55,28,3,16.3,17.39,30,8,9,19,4,4,5,23.33,2,1,2.0,N
180.0,10.0,30.0,10,6,4,0,5.0,0.0,4,4,2,2,2,2,0,6.0,1,0,2.0,N
0.0,0.0,2.0,2,2,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0,0,0.0,N
3513.33,195.19,248.0,62,45,17,0,17.51,0.0,16,0,6,12,0,0,2,14.17,0,0,0.0,N
539.15,29.95,89.86,23,17,6,0,14.98,0.0,8,0,5,5,0,0,1,6.0,0,0,0.0,N
944.2,52.46,114.45,28,19,9,0,13.87,0.0,10,0,6,7,0,0,1,8.25,0,0,0.0,N
374.67,20.81,66.61,18,13,5,0,11.84,0.0,6,0,4,4,0,0,0,5.63,0,0,0.0,N
583.33,32.4,100.0,25,18,7,0,17.14,0.0,13,0,6,10,0,0,1,5.83,0,0,0.0,N
2080.0,115.56,192.0,48,35,13,0,17.72,0.0,13,0,6,10,0,0,1,10.83,0,0,0.0,N
3513.33,195.19,248.0,62,45,17,0,17.51,0.0,15,0,6,12,0,0,1,14.17,0,0,0.0,N
961.25,53.4,140.18,33,25,8,0,20.44,0.0,9,0,7,7,0,0,0,6.86,0,0,0.0,N
319.82,17.77,79.95,21,15,6,0,19.99,0.0,9,0,6,7,0,0,0,4.0,0,0,0.0,N
342.66,19.04,76.15,20,15,5,0,16.92,0.0,9,0,5,7,0,0,0,4.5,0,0,0.0,N
12571.87,698.44,661.68,129,97,32,0,34.83,0.0,38,0,16,36,0,0,0,19.0,0,0,0.0,N
325.53,18.08,72.34,19,14,5,0,16.07,0.0,9,0,5,6,0,0,1,4.5,0,0,0.0,N
2141.25,118.96,219.62,50,38,12,0,22.52,0.0,12,0,8,10,0,0,0,9.75,0,0,0.0,N
3513.33,195.19,248.0,62,45,17,0,17.51,0.0,15,0,6,12,0,0,1,14.17,0,0,0.0,N
2080.0,115.56,192.0,48,35,13,0,17.72,0.0,13,0,6,10,0,0,1,10.83,0,0,0.0,N
1020.0,56.67,136.0,34,25,9,0,18.13,0.0,11,0,6,8,0,0,1,7.5,0,0,0.0,N
1195.51,66.42,132.83,34,25,9,0,14.76,0.0,11,0,5,8,0,0,1,9.0,0,0,0.0,N
325.53,18.08,72.34,19,14,5,0,16.07,0.0,11,4,5,4,2,2,1,4.5,1,0,2.0,N
325.53,18.08,72.34,19,14,5,0,16.07,0.0,11,4,5,4,2,2,1,4.5,1,0,2.0,N
2384.98,132.5,185.84,43,32,11,0,14.48,0.0,19,0,6,11,0,0,2,12.83,0,0,0.0,N
24470.36,1359.46,665.86,132,90,42,0,18.12,0.0,60,20,12,30,10,10,15,36.75,5,0,2.0,N
3316.34,184.24,208.08,46,29,17,0,13.06,0.0,21,12,8,12,6,6,3,15.94,3,0,2.0,N
2917.2,162.07,204.0,51,38,13,0,14.27,0.0,15,0,5,8,0,0,1,14.3,0,0,0.0,N
14784.08,821.34,628.08,128,92,36,4,26.68,25.81,45,0,13,23,0,0,8,23.54,0,4,0.0,N
7484.4,415.8,324.0,81,60,21,0,14.03,0.0,19,0,5,12,0,0,1,23.1,0,0,0.0,N
266.43,14.8,66.61,18,13,5,0,16.65,0.0,11,0,5,4,0,0,1,4.0,0,0,0.0,N
4584.96,254.72,275.1,60,40,20,4,16.51,26.67,22,0,9,11,0,0,1,16.67,0,0,0.0,N
3177.45,176.52,271.87,64,47,17,0,23.26,0.0,17,0,8,10,0,0,1,11.69,0,0,0.0,N
2581.57,143.42,216.64,53,40,13,0,18.18,0.0,17,0,6,11,0,0,0,11.92,0,0,0.0,N
5320.0,295.56,304.0,76,55,21,0,17.37,0.0,19,0,6,12,0,0,1,17.5,0,0,0.0,N
1180.25,65.57,143.06,35,26,9,0,17.34,0.0,13,0,6,6,0,0,1,8.25,0,0,0.0,N
325.53,18.08,72.34,19,14,5,0,16.07,0.0,11,0,5,4,0,0,1,4.5,0,0,0.0,N
2917.2,162.07,204.0,51,38,13,0,14.27,0.0,15,0,5,8,0,0,1,14.3,0,0,0.0,N
1180.25,65.57,143.06,35,26,9,0,17.34,0.0,13,0,6,6,0,0,1,8.25,0,0,0.0,N
1513.68,84.09,175.14,42,31,11,0,20.26,0.0,14,0,7,7,0,0,1,8.64,0,0,0.0,N
1821.84,101.21,196.2,48,35,13,0,21.13,0.0,15,0,7,8,0,0,1,9.29,0,0,0.0,N
2435.45,135.3,204.37,50,37,13,0,17.15,0.0,15,0,6,8,0,0,1,11.92,0,0,0.0,N
19806.66,1100.37,677.15,138,99,39,3,23.15,20.0,50,0,12,28,0,0,9,29.25,0,4,0.0,N
1020.0,56.67,136.0,34,25,9,0,18.13,0.0,13,0,6,6,0,0,1,7.5,0,0,0.0,N
2087.05,115.95,204.33,49,36,13,0,20.0,0.0,15,0,7,8,0,0,1,10.21,0,0,0.0,N
19924.88,1106.94,922.45,194,140,54,1,42.71,3.45,39,0,15,28,0,0,4,21.6,0,0,0.0,N
3077.28,170.96,253.42,62,45,17,0,20.87,0.0,17,0,7,10,0,0,1,12.14,0,0,0.0,N
1020.0,56.67,136.0,34,25,9,0,18.13,0.0,13,0,6,6,0,0,1,7.5,0,0,0.0,N
1020.0,56.67,136.0,34,25,9,0,18.13,0.0,13,0,6,6,0,0,1,7.5,0,0,0.0,N
1020.0,56.67,136.0,34,25,9,0,18.13,0.0,13,0,6,6,0,0,1,7.5,0,0,0.0,N
2820.14,156.67,276.48,62,45,17,0,27.11,0.0,16,0,10,9,0,0,1,10.2,0,0,0.0,N
1020.0,56.67,136.0,34,25,9,0,18.13,0.0,13,0,6,6,0,0,1,7.5,0,0,0.0,N
2087.05,115.95,204.33,49,36,13,0,20.0,0.0,16,0,7,8,0,0,2,10.21,0,0,0.0,N
9828.62,546.03,578.15,123,89,34,0,34.01,0.0,25,0,13,18,0,0,1,17.0,0,0,0.0,N
2087.05,115.95,204.33,49,36,13,0,20.0,0.0,16,0,7,8,0,0,2,10.21,0,0,0.0,N
10026.48,557.03,497.59,110,79,31,2,24.69,10.0,28,0,10,18,0,0,2,20.15,0,0,0.0,N
28663.33,1592.41,694.87,170,125,45,0,16.85,0.0,32,0,6,24,0,0,2,41.25,0,0,0.0,N
3508.99,194.94,262.71,63,46,17,0,19.67,0.0,18,0,7,10,0,0,2,13.36,0,0,0.0,N
3564.69,198.04,266.88,64,47,17,0,19.98,0.0,19,0,7,10,0,0,3,13.36,0,0,0.0,N
5163.5,286.86,367.36,85,62,23,0,26.14,0.0,22,0,9,13,0,0,3,14.06,0,0,0.0,N
4783.7,265.76,331.34,78,57,21,0,22.95,0.0,19,0,8,12,0,0,1,14.44,0,0,0.0,N
1020.0,56.67,136.0,34,25,9,0,18.13,0.0,13,0,6,6,0,0,1,7.5,0,0,0.0,N
2087.05,115.95,204.33,49,36,13,0,20.0,0.0,15,0,7,8,0,0,1,10.21,0,0,0.0,N
13190.87,732.83,640.85,138,100,38,0,31.13,0.0,27,0,12,20,0,0,1,20.58,0,0,0.0,N
3654.41,203.02,281.11,64,48,16,0,21.62,0.0,17,0,8,10,0,0,1,13.0,0,0,0.0,N
4722.37,262.35,327.09,77,56,21,0,22.66,0.0,19,0,8,12,0,0,1,14.44,0,0,0.0,N
1020.0,56.67,136.0,34,25,9,0,18.13,0.0,13,0,6,6,0,0,1,7.5,0,0,0.0,N
3127.8,173.77,267.62,63,46,17,0,22.9,0.0,19,0,8,10,0,0,3,11.69,0,0,0.0,N
3127.8,173.77,267.62,63,46,17,0,22.9,0.0,19,0,8,10,0,0,3,11.69,0,0,0.0,N
1020.0,56.67,136.0,34,25,9,0,18.13,0.0,13,0,6,6,0,0,1,7.5,0,0,0.0,N
3040.34,168.91,263.11,59,43,16,0,22.77,0.0,19,0,9,12,0,0,1,11.56,0,0,0.0,N
3493.09,194.06,298.56,66,48,18,0,25.52,0.0,18,0,10,11,0,0,1,11.7,0,0,0.0,N
1020.0,56.67,136.0,34,25,9,0,18.13,0.0,14,0,6,6,0,0,2,7.5,0,0,0.0,N
1020.0,56.67,136.0,34,25,9,0,18.13,0.0,14,0,6,6,0,0,2,7.5,0,0,0.0,N
2087.05,115.95,204.33,49,36,13,0,20.0,0.0,15,0,7,8,0,0,1,10.21,0,0,0.0,N
21507.84,1194.88,709.05,159,117,42,0,23.38,3.45,40,0,9,28,0,0,5,30.33,0,1,0.0,N
3620.39,201.13,271.05,65,48,17,0,20.29,0.0,17,0,7,10,0,0,1,13.36,0,0,0.0,N
1020.0,56.67,136.0,34,25,9,0,18.13,0.0,13,0,6,6,0,0,1,7.5,0,0,0.0,N
1020.0,56.67,136.0,34,25,9,0,18.13,0.0,13,0,6,6,0,0,1,7.5,0,0,0.0,N
390.69,21.7,78.14,20,15,5,0,15.63,0.0,11,0,5,4,0,0,1,5.0,0,0,0.0,N
13929.48,773.86,610.94,137,99,38,0,26.8,0.0,28,0,10,21,0,0,1,22.8,0,0,0.0,N
1180.25,65.57,143.06,35,26,9,0,17.34,0.0,13,0,6,6,0,0,1,8.25,0,0,0.0,N
1180.25,65.57,143.06,35,26,9,0,17.34,0.0,13,0,6,6,0,0,1,8.25,0,0,0.0,N
12519.46,695.53,586.5,122,85,37,7,27.48,30.43,36,0,13,16,0,0,7,21.35,0,0,0.0,N
4140.26,230.01,265.69,65,48,17,0,17.05,0.0,17,0,6,10,0,0,1,15.58,0,0,0.0,N
1426.24,79.24,172.88,40,29,11,0,20.95,0.0,15,0,8,7,0,0,2,8.25,0,0,0.0,N
3513.33,195.19,248.0,62,45,17,0,17.51,0.0,18,0,6,10,0,0,2,14.17,0,0,0.0,N
38239.73,2124.43,1112.8,246,183,63,0,32.38,0.0,54,0,11,48,0,0,0,34.36,0,0,0.0,N
2437.9,135.44,187.53,48,35,13,0,14.43,0.0,15,0,5,8,0,0,1,13.0,0,0,0.0,N
1420.02,78.89,165.67,39,29,10,0,19.33,0.0,14,0,7,7,0,0,1,8.57,0,0,0.0,N
16463.18,914.62,594.5,120,80,40,3,21.47,32.56,61,0,13,29,0,0,12,27.69,0,11,0.0,N
12066.79,670.38,592.96,135,98,37,0,29.14,16.67,31,0,10,20,0,0,1,20.35,0,4,0.0,N
1020.0,56.67,136.0,34,25,9,0,18.13,0.0,13,0,6,6,0,0,1,7.5,0,0,0.0,N
2435.45,135.3,204.37,50,37,13,0,17.15,0.0,15,0,6,8,0,0,1,11.92,0,0,0.0,N
8090.65,449.48,414.91,96,70,26,0,21.28,0.0,22,0,8,15,0,0,1,19.5,0,0,0.0,N
52562.96,2920.16,1531.55,270,204,66,0,44.63,1.47,76,0,25,67,0,0,2,34.32,0,1,0.0,N
16559.04,919.95,636.89,145,106,39,0,24.5,0.0,28,0,9,21,0,0,1,26.0,0,0,0.0,N
3513.33,195.19,248.0,62,45,17,0,17.51,0.0,17,0,6,10,0,0,1,14.17,0,0,0.0,N
4117.85,228.77,242.23,62,45,17,0,14.25,0.0,17,0,5,10,0,0,1,17.0,0,0,0.0,N
1651.29,91.74,175.14,42,30,12,0,18.58,0.0,15,0,7,7,0,0,2,9.43,0,0,0.0,N
0.0,0.0,0.0,1,1,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0,0,0.0,N
111346.25,6185.9,10701.25,1364,853,511,0,1028.47,6.14,153,0,221,107,0,0,37,10.4,0,7,0.0,N
2818.28,156.57,162.59,47,34,13,0,9.38,0.0,9,0,3,7,0,0,0,17.33,0,0,0.0,N
30339.54,1685.53,666.8,186,121,65,0,14.66,0.0,22,4,5,19,2,2,1,45.5,1,0,2.0,N
3810.23,211.68,173.19,67,45,22,0,7.87,0.0,14,0,2,12,0,0,0,22.0,0,0,0.0,N
12329.41,684.97,342.48,99,72,27,0,9.51,0.0,16,0,3,14,0,0,0,36.0,0,0,0.0,N
1706.44,94.8,143.4,40,23,17,0,12.05,0.0,10,4,5,7,2,2,1,11.9,1,0,2.0,N
1706.44,94.8,143.4,40,23,17,0,12.05,0.0,9,4,5,7,2,2,0,11.9,1,0,2.0,N
978.69,54.37,107.55,30,17,13,0,11.82,0.0,8,4,5,6,2,2,0,9.1,1,0,2.0,N
14045.29,780.29,363.24,105,76,29,0,9.39,0.0,17,0,3,15,0,0,0,38.67,0,0,0.0,N
800.0,44.44,96.0,24,14,10,0,11.52,0.0,8,4,6,5,2,2,1,8.33,1,0,2.0,N
21097.27,1172.07,468.83,167,131,36,0,10.42,0.0,22,0,2,19,0,0,1,45.0,0,0,0.0,N
