LOC_CODE_AND_COMMENT,PERCENT_COMMENTS,LOC_COMMENTS,LOC_TOTAL,DECISION_COUNT,HALSTEAD_PROG_TIME,LOC_EXECUTABLE,NODE_COUNT,NUMBER_OF_LINES,LOC_BLANK,DECISION_DENSITY,NUM_UNIQUE_OPERANDS,NUM_OPERATORS,NORMALIZED_CYLOMATIC_COMPLEXITY,HALSTEAD_VOLUME,HALSTEAD_LENGTH,HALSTEAD_DIFFICULTY,PARAMETER_COUNT,HALSTEAD_CONTENT,CONDITION_COUNT,Defective
0,0,0,30,10,1359.5,30,25,60,15,2,12,90,0.2,665.9,132,36.8,0,18.1,20,N
0,0,0,12,6,184.2,12,12,21,3,2,8,29,0.2,208.1,46,15.9,0,13.1,12,N
0,0,0,8,0,162.1,8,14,15,1,0,5,38,0.3,204,51,14.3,0,14.3,0,N
4,25.8,4,27,0,821.3,23,30,45,8,0,13,92,0.2,628.1,128,23.5,0,26.7,0,N
0,0,0,12,0,415.8,12,22,19,1,0,5,60,0.3,324,81,23.1,0,14,0,N
0,0,0,4,0,14.8,4,6,11,1,0,5,13,0.2,66.6,18,4,0,16.7,0,N
4,26.7,0,15,0,254.7,11,18,22,1,0,9,40,0.1,275.1,60,16.7,0,16.5,0,N
0,0,0,10,0,176.5,10,18,17,1,0,8,47,0.3,271.9,64,11.7,0,23.3,0,N
0,0,0,11,0,143.4,11,14,17,0,0,6,40,0.2,216.6,53,11.9,0,18.2,0,N
0,0,0,12,0,295.6,12,22,19,1,0,6,55,0.3,304,76,17.5,0,17.4,0,N
0,0,0,6,0,65.6,6,10,13,1,0,6,26,0.2,143.1,35,8.3,0,17.3,0,N
0,0,0,4,0,18.1,4,6,11,1,0,5,14,0.2,72.3,19,4.5,0,16.1,0,N
0,0,0,8,0,162.1,8,14,15,1,0,5,38,0.3,204,51,14.3,0,14.3,0,N
0,0,0,6,0,65.6,6,10,13,1,0,6,26,0.2,143.1,35,8.3,0,17.3,0,N
0,0,0,7,0,84.1,7,10,14,1,0,7,31,0.2,175.1,42,8.6,0,20.3,0,N
0,0,0,8,0,101.2,8,14,15,1,0,7,35,0.3,196.2,48,9.3,0,21.1,0,N
0,0,0,8,0,135.3,8,14,15,1,0,6,37,0.3,204.4,50,11.9,0,17.2,0,N
3,20,4,31,0,1100.4,28,30,50,9,0,12,99,0.2,677.2,138,29.3,0,23.2,0,N
0,0,0,6,0,56.7,6,10,13,1,0,6,25,0.2,136,34,7.5,0,18.1,0,N
0,0,0,8,0,116,8,14,15,1,0,7,36,0.3,204.3,49,10.2,0,20,0,N
1,3.5,0,29,0,1106.9,28,50,39,4,0,15,140,0.3,922.5,194,21.6,0,42.7,0,N
0,0,0,10,0,171,10,18,17,1,0,7,45,0.3,253.4,62,12.1,0,20.9,0,N
0,0,0,6,0,56.7,6,10,13,1,0,6,25,0.2,136,34,7.5,0,18.1,0,N
0,0,0,6,0,56.7,6,10,13,1,0,6,25,0.2,136,34,7.5,0,18.1,0,N
0,0,0,6,0,56.7,6,10,13,1,0,6,25,0.2,136,34,7.5,0,18.1,0,N
0,0,0,9,0,156.7,9,14,16,1,0,10,45,0.3,276.5,62,10.2,0,27.1,0,N
0,0,0,6,0,56.7,6,10,13,1,0,6,25,0.2,136,34,7.5,0,18.1,0,N
0,0,0,8,0,116,8,14,16,2,0,7,36,0.3,204.3,49,10.2,0,20,0,N
0,0,0,18,0,546,18,30,25,1,0,13,89,0.3,578.2,123,17,0,34,0,N
0,0,0,8,0,116,8,14,16,2,0,7,36,0.3,204.3,49,10.2,0,20,0,N
2,10,0,20,0,557,18,30,28,2,0,10,79,0.3,497.6,110,20.2,0,24.7,0,N
0,0,0,24,0,1592.4,24,46,32,2,0,6,125,0.4,694.9,170,41.3,0,16.9,0,N
0,0,0,10,0,194.9,10,18,18,2,0,7,46,0.3,262.7,63,13.4,0,19.7,0,N
0,0,0,10,0,198,10,18,19,3,0,7,47,0.3,266.9,64,13.4,0,20,0,N
0,0,0,13,0,286.9,13,22,22,3,0,9,62,0.3,367.4,85,14.1,0,26.1,0,N
0,0,0,12,0,265.8,12,22,19,1,0,8,57,0.3,331.3,78,14.4,0,23,0,N
0,0,0,6,0,56.7,6,10,13,1,0,6,25,0.2,136,34,7.5,0,18.1,0,N
0,0,0,8,0,116,8,14,15,1,0,7,36,0.3,204.3,49,10.2,0,20,0,N
0,0,0,20,0,732.8,20,34,27,1,0,12,100,0.3,640.9,138,20.6,0,31.1,0,N
0,0,0,10,0,203,10,14,17,1,0,8,48,0.2,281.1,64,13,0,21.6,0,N
0,0,0,12,0,262.4,12,22,19,1,0,8,56,0.3,327.1,77,14.4,0,22.7,0,N
0,0,0,6,0,56.7,6,10,13,1,0,6,25,0.2,136,34,7.5,0,18.1,0,N
0,0,0,10,0,173.8,10,18,19,3,0,8,46,0.3,267.6,63,11.7,0,22.9,0,N
0,0,0,10,0,173.8,10,18,19,3,0,8,46,0.3,267.6,63,11.7,0,22.9,0,N
0,0,0,6,0,56.7,6,10,13,1,0,6,25,0.2,136,34,7.5,0,18.1,0,N
0,0,0,12,0,168.9,12,14,19,1,0,9,43,0.2,263.1,59,11.6,0,22.8,0,N
0,0,0,11,0,194.1,11,14,18,1,0,10,48,0.2,298.6,66,11.7,0,25.5,0,N
0,0,0,6,0,56.7,6,10,14,2,0,6,25,0.2,136,34,7.5,0,18.1,0,N
0,0,0,6,0,56.7,6,10,14,2,0,6,25,0.2,136,34,7.5,0,18.1,0,N
0,0,0,8,0,116,8,14,15,1,0,7,36,0.3,204.3,49,10.2,0,20,0,N
0,3.5,1,28,0,1194.9,28,44,40,5,0,9,117,0.3,709.1,159,30.3,0,23.4,0,N
0,0,0,10,0,201.1,10,18,17,1,0,7,48,0.3,271.1,65,13.4,0,20.3,0,N
0,0,0,6,0,56.7,6,10,13,1,0,6,25,0.2,136,34,7.5,0,18.1,0,N
0,0,0,6,0,56.7,6,10,13,1,0,6,25,0.2,136,34,7.5,0,18.1,0,N
0,0,0,4,0,21.7,4,6,11,1,0,5,15,0.2,78.1,20,5,0,15.6,0,N
0,0,0,21,0,773.9,21,38,28,1,0,10,99,0.4,610.9,137,22.8,0,26.8,0,N
0,0,0,6,0,65.6,6,10,13,1,0,6,26,0.2,143.1,35,8.3,0,17.3,0,N
0,0,0,6,0,65.6,6,10,13,1,0,6,26,0.2,143.1,35,8.3,0,17.3,0,N
7,30.4,0,23,0,695.5,16,31,36,7,0,13,85,0.3,586.5,122,21.4,0,27.5,0,N
0,0,0,10,0,230,10,18,17,1,0,6,48,0.3,265.7,65,15.6,0,17.1,0,N
0,0,0,7,0,79.2,7,10,15,2,0,8,29,0.2,172.9,40,8.3,0,21,0,N
0,0,0,10,0,195.2,10,18,18,2,0,6,45,0.3,248,62,14.2,0,17.5,0,N
0,0,0,48,0,2124.4,48,62,54,0,0,11,183,0.3,1112.8,246,34.4,0,32.4,0,N
0,0,0,8,0,135.4,8,14,15,1,0,5,35,0.3,187.5,48,13,0,14.4,0,N
0,0,0,7,0,78.9,7,10,14,1,0,7,29,0.2,165.7,39,8.6,0,19.3,0,N
3,32.6,11,32,0,914.6,29,32,61,12,0,13,80,0.1,594.5,120,27.7,0,21.5,0,N
0,16.7,4,20,0,670.4,20,38,31,1,0,10,98,0.3,593,135,20.4,0,29.1,0,N
0,0,0,6,0,56.7,6,10,13,1,0,6,25,0.2,136,34,7.5,0,18.1,0,N
0,0,0,8,0,135.3,8,14,15,1,0,6,37,0.3,204.4,50,11.9,0,17.2,0,N
0,0,0,15,0,449.5,15,26,22,1,0,8,70,0.3,414.9,96,19.5,0,21.3,0,N
0,1.5,1,67,0,2920.2,67,56,76,2,0,25,204,0.3,1531.6,270,34.3,0,44.6,0,N
0,0,0,21,0,920,21,38,28,1,0,9,106,0.4,636.9,145,26,0,24.5,0,N
0,0,0,10,0,195.2,10,18,17,1,0,6,45,0.3,248,62,14.2,0,17.5,0,N
0,0,0,10,0,228.8,10,18,17,1,0,5,45,0.3,242.2,62,17,0,14.3,0,N
0,0,0,7,0,91.7,7,10,15,2,0,7,30,0.2,175.1,42,9.4,0,18.6,0,N
0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,N
0,6.1,7,107,0,6185.9,107,108,153,37,0,221,853,0,10701.3,1364,10.4,0,1028.5,0,N
0,0,0,7,0,156.6,7,3,9,0,0,3,34,0.1,162.6,47,17.3,2,9.4,0,N
0,0,0,19,2,1685.5,19,7,22,1,2,5,121,0.1,666.8,186,45.5,3,14.7,4,N
0,0,0,12,0,211.7,12,2,14,0,0,2,45,0.1,173.2,67,22,2,7.9,0,N
0,0,0,14,0,685,14,3,16,0,0,3,72,0.1,342.5,99,36,2,9.5,0,N
0,0,0,7,2,94.8,7,7,10,1,2,5,23,0.2,143.4,40,11.9,0,12.1,4,N
0,0,0,7,2,94.8,7,7,9,0,2,5,23,0.2,143.4,40,11.9,3,12.1,4,N
0,0,0,6,2,54.4,6,7,8,0,2,5,17,0.3,107.6,30,9.1,3,11.8,4,N
0,0,0,15,0,780.3,15,3,17,0,0,3,76,0.1,363.2,105,38.7,2,9.4,0,N
0,0,0,5,2,44.4,5,7,8,1,2,6,14,0.3,96,24,8.3,3,11.5,4,N
0,0,0,19,0,1172.1,19,2,22,1,0,2,131,0.1,468.8,167,45,2,10.4,0,N
